Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2023 09 15 16	35.377
2023 09 15 17	35.377
2023 09 15 18	35.377
2023 09 15 19	35.377
2023 09 15 20	35.377
2023 09 15 21	35.377
2023 09 15 22	35.377
2023 09 15 23	35.377
2023 09 16 00	35.289
2023 09 16 01	35.289
2023 09 16 02	35.289
2023 09 16 03	35.289
2023 09 16 04	35.289
2023 09 16 05	35.289
2023 09 16 06	35.289
2023 09 16 07	35.289
2023 09 16 08	35.289
2023 09 16 09	35.289
2023 09 16 10	35.289
2023 09 16 11	35.289
2023 09 16 12	35.289
2023 09 16 13	35.289
2023 09 16 14	35.289
2023 09 16 15	35.289
2023 09 16 16	35.289
2023 09 16 17	35.289
2023 09 16 18	35.289
2023 09 16 19	35.289
2023 09 16 20	35.289
2023 09 16 21	35.289
2023 09 16 22	35.289
2023 09 16 23	35.289
2023 09 17 00	35.234
2023 09 17 01	35.234
2023 09 17 02	35.234
2023 09 17 03	35.234
2023 09 17 04	35.234
2023 09 17 05	35.234
2023 09 17 06	35.234
2023 09 17 07	35.234
2023 09 17 08	35.234
2023 09 17 09	35.234
2023 09 17 10	35.234
2023 09 17 11	35.234
2023 09 17 12	35.234
2023 09 17 13	35.234
2023 09 17 14	35.234
2023 09 17 15	35.234
2023 09 17 16	35.234
2023 09 17 17	35.234
2023 09 17 18	35.234
2023 09 17 19	35.234
2023 09 17 20	35.234
2023 09 17 21	35.234
2023 09 17 22	35.234
2023 09 17 23	35.234
2023 09 18 00	35.338
2023 09 18 01	35.338
2023 09 18 02	35.338
2023 09 18 03	35.338
2023 09 18 04	35.338
2023 09 18 05	35.338
2023 09 18 06	35.338
2023 09 18 07	35.338
2023 09 18 08	35.338
2023 09 18 09	35.338
2023 09 18 10	35.338
2023 09 18 11	35.338
2023 09 18 12	35.338
2023 09 18 13	35.338
2023 09 18 14	35.338
2023 09 18 15	35.338
2023 09 18 16	35.338
2023 09 18 17	35.338
2023 09 18 18	35.338
2023 09 18 19	35.338
2023 09 18 20	35.338
2023 09 18 21	35.338
2023 09 18 22	35.338
2023 09 18 23	35.338
2023 09 19 00	35.351
2023 09 19 01	35.351
2023 09 19 02	35.351
2023 09 19 03	35.351
2023 09 19 04	35.351
2023 09 19 05	35.351
2023 09 19 06	35.351
2023 09 19 07	35.351
2023 09 19 08	35.351
2023 09 19 09	35.351
2023 09 19 10	35.351
2023 09 19 11	35.351
2023 09 19 12	35.351
2023 09 19 13	35.351
2023 09 19 14	35.351
2023 09 19 15	35.351
2023 09 19 16	35.351
2023 09 19 17	35.351
2023 09 19 18	35.351
2023 09 19 19	35.351
2023 09 19 20	35.351
2023 09 19 21	35.351
2023 09 19 22	35.351
2023 09 19 23	35.351
2023 09 20 00	35.358
2023 09 20 01	35.358
2023 09 20 02	35.358
2023 09 20 03	35.358
2023 09 20 04	35.358
2023 09 20 05	35.358
2023 09 20 06	35.358
2023 09 20 07	35.358
2023 09 20 08	35.358
2023 09 20 09	35.358
2023 09 20 10	35.358
2023 09 20 11	35.358
2023 09 20 12	35.358
2023 09 20 13	35.358
2023 09 20 14	35.358
2023 09 20 15	35.358
2023 09 20 16	35.358
2023 09 20 17	35.358
2023 09 20 18	35.358
2023 09 20 19	35.358
2023 09 20 20	35.358
2023 09 20 21	35.358
2023 09 20 22	35.358
2023 09 20 23	35.358
2023 09 21 00	35.348
2023 09 21 01	35.348
2023 09 21 02	35.348
2023 09 21 03	35.348
2023 09 21 04	35.348
2023 09 21 05	35.348
2023 09 21 06	35.348
2023 09 21 07	35.348
2023 09 21 08	35.348
2023 09 21 09	35.348
2023 09 21 10	35.348
2023 09 21 11	35.348
2023 09 21 12	35.348
2023 09 21 13	35.348
2023 09 21 14	35.348
2023 09 21 15	35.348
2023 09 21 16	35.348
2023 09 21 17	35.348
2023 09 21 18	35.348
2023 09 21 19	35.348
2023 09 21 20	35.348
2023 09 21 21	35.348
2023 09 21 22	35.348
2023 09 21 23	35.348
2023 09 22 00	35.406
2023 09 22 01	35.406
2023 09 22 02	35.406
2023 09 22 03	35.406
2023 09 22 04	35.406
2023 09 22 05	35.406
2023 09 22 06	35.406
2023 09 22 07	35.406
2023 09 22 08	35.406
2023 09 22 09	35.406
2023 09 22 10	35.406
2023 09 22 11	35.406
2023 09 22 12	35.406
2023 09 22 13	35.406
2023 09 22 14	35.406
2023 09 22 15	35.406
2023 09 22 16	35.406
2023 09 22 17	35.406
2023 09 22 18	35.406
2023 09 22 19	35.406
2023 09 22 20	35.406
2023 09 22 21	35.406
2023 09 22 22	35.406
2023 09 22 23	35.406
2023 09 23 00	35.411
2023 09 23 01	35.411
2023 09 23 02	35.411
2023 09 23 03	35.411
2023 09 23 04	35.411
2023 09 23 05	35.411
2023 09 23 06	35.411
2023 09 23 07	35.411
2023 09 23 08	35.411
2023 09 23 09	35.411
2023 09 23 10	35.411
2023 09 23 11	35.411
2023 09 23 12	35.411
2023 09 23 13	35.411
2023 09 23 14	35.411
2023 09 23 15	35.411
2023 09 23 16	35.411
2023 09 23 17	35.411
2023 09 23 18	35.411
2023 09 23 19	35.411
2023 09 23 20	35.411
2023 09 23 21	35.411
2023 09 23 22	35.411
2023 09 23 23	35.411
2023 09 24 00	35.388
2023 09 24 01	35.388
2023 09 24 02	35.388
2023 09 24 03	35.388
2023 09 24 04	35.388
2023 09 24 05	35.388
2023 09 24 06	35.388
2023 09 24 07	35.388
2023 09 24 08	35.388
2023 09 24 09	35.388
2023 09 24 10	35.388
2023 09 24 11	35.388
2023 09 24 12	35.388
2023 09 24 13	35.388
2023 09 24 14	35.388
2023 09 24 15	35.388
2023 09 24 16	35.388
2023 09 24 17	35.388
2023 09 24 18	35.388
2023 09 24 19	35.388
2023 09 24 20	35.388
2023 09 24 21	35.388
2023 09 24 22	35.388
2023 09 24 23	35.388
2023 09 25 00	35.395
2023 09 25 01	35.395
2023 09 25 02	35.395
2023 09 25 03	35.395
2023 09 25 04	35.395
2023 09 25 05	35.395
2023 09 25 06	35.395
2023 09 25 07	35.395
2023 09 25 08	35.395
2023 09 25 09	35.395
2023 09 25 10	35.395
2023 09 25 11	35.395
2023 09 25 12	35.395
2023 09 25 13	35.395
2023 09 25 14	35.395
2023 09 25 15	35.395
2023 09 25 16	35.395
2023 09 25 17	35.395
2023 09 25 18	35.395
2023 09 25 19	35.395
2023 09 25 20	35.395
2023 09 25 21	35.395
2023 09 25 22	35.395
2023 09 25 23	35.395
2023 09 26 00	35.431
2023 09 26 01	35.431
2023 09 26 02	35.431
2023 09 26 03	35.431
2023 09 26 04	35.431
2023 09 26 05	35.431
2023 09 26 06	35.431
2023 09 26 07	35.431
2023 09 26 08	35.431
2023 09 26 09	35.431
2023 09 26 10	35.431
2023 09 26 11	35.431
2023 09 26 12	35.431
2023 09 26 13	35.431
2023 09 26 14	35.431
2023 09 26 15	35.431
2023 09 26 16	35.431
2023 09 26 17	35.431
2023 09 26 18	35.431
2023 09 26 19	35.431
2023 09 26 20	35.431
2023 09 26 21	35.431
2023 09 26 22	35.431
2023 09 26 23	35.431
2023 09 27 00	35.439
2023 09 27 01	35.439
2023 09 27 02	35.439
2023 09 27 03	35.439
2023 09 27 04	35.439
2023 09 27 05	35.439
2023 09 27 06	35.439
2023 09 27 07	35.439
2023 09 27 08	35.439
2023 09 27 09	35.439
2023 09 27 10	35.439
2023 09 27 11	35.439
2023 09 27 12	35.439
2023 09 27 13	35.439
2023 09 27 14	35.439
2023 09 27 15	35.439
2023 09 27 16	35.439
2023 09 27 17	35.439
2023 09 27 18	35.439
2023 09 27 19	35.439
2023 09 27 20	35.439
2023 09 27 21	35.439
2023 09 27 22	35.439
2023 09 27 23	35.439
2023 09 28 00	35.414
2023 09 28 01	35.414
2023 09 28 02	35.414
2023 09 28 03	35.414
2023 09 28 04	35.414
2023 09 28 05	35.414
2023 09 28 06	35.414
2023 09 28 07	35.414
2023 09 28 08	35.414
2023 09 28 09	35.414
2023 09 28 10	35.414
2023 09 28 11	35.414
2023 09 28 12	35.414
2023 09 28 13	35.414
2023 09 28 14	35.414
2023 09 28 15	35.414
2023 09 28 16	35.414
2023 09 28 17	35.414
2023 09 28 18	35.414
2023 09 28 19	35.414
2023 09 28 20	35.414
2023 09 28 21	35.414
2023 09 28 22	35.414
2023 09 28 23	35.414
2023 09 29 00	35.384
2023 09 29 01	35.384
2023 09 29 02	35.384
2023 09 29 03	35.384
2023 09 29 04	35.384
2023 09 29 05	35.384
2023 09 29 06	35.384
2023 09 29 07	35.384
2023 09 29 08	35.384
2023 09 29 09	35.384
2023 09 29 10	35.384
2023 09 29 11	35.384
2023 09 29 12	35.384
2023 09 29 13	35.384
2023 09 29 14	35.384
2023 09 29 15	35.384
2023 09 29 16	35.384
2023 09 29 17	35.384
2023 09 29 18	35.384
2023 09 29 19	35.384
2023 09 29 20	35.384
2023 09 29 21	35.384
2023 09 29 22	35.384
2023 09 29 23	35.384
2023 09 30 00	35.403
2023 09 30 01	35.403
2023 09 30 02	35.403
2023 09 30 03	35.403
2023 09 30 04	35.403
2023 09 30 05	35.403
2023 09 30 06	35.403
2023 09 30 07	35.403
2023 09 30 08	35.403
2023 09 30 09	35.403
2023 09 30 10	35.403
2023 09 30 11	35.403
2023 09 30 12	35.403
2023 09 30 13	35.403
2023 09 30 14	35.403
2023 09 30 15	35.403
2023 09 30 16	35.403
2023 09 30 17	35.403
2023 09 30 18	35.403
2023 09 30 19	35.403
2023 09 30 20	35.403
2023 09 30 21	35.403
2023 09 30 22	35.403
2023 09 30 23	35.403
2023 10 01 00	35.366
2023 10 01 01	35.366
2023 10 01 02	35.366
2023 10 01 03	35.366
2023 10 01 04	35.366
2023 10 01 05	35.366
2023 10 01 06	35.366
2023 10 01 07	35.366
2023 10 01 08	35.366
2023 10 01 09	35.366
2023 10 01 10	35.366
2023 10 01 11	35.366
2023 10 01 12	35.366
2023 10 01 13	35.366
2023 10 01 14	35.366
2023 10 01 15	35.366
2023 10 01 16	35.366
2023 10 01 17	35.366
2023 10 01 18	35.366
2023 10 01 19	35.366
2023 10 01 20	35.366
2023 10 01 21	35.366
2023 10 01 22	35.366
2023 10 01 23	35.366
2023 10 02 00	35.309
2023 10 02 01	35.309
2023 10 02 02	35.309
2023 10 02 03	35.309
2023 10 02 04	35.309
2023 10 02 05	35.309
2023 10 02 06	35.309
2023 10 02 07	35.309
2023 10 02 08	35.309
2023 10 02 09	35.309
2023 10 02 10	35.309
2023 10 02 11	35.309
2023 10 02 12	35.309
2023 10 02 13	35.309
2023 10 02 14	35.309
2023 10 02 15	35.309
2023 10 02 16	35.309
2023 10 02 17	35.309
2023 10 02 18	35.309
2023 10 02 19	35.309
2023 10 02 20	35.309
2023 10 02 21	35.309
2023 10 02 22	35.309
2023 10 02 23	35.309
2023 10 03 00	35.354
2023 10 03 01	35.354
2023 10 03 02	35.354
2023 10 03 03	35.354
2023 10 03 04	35.354
2023 10 03 05	35.354
2023 10 03 06	35.354
2023 10 03 07	35.354
2023 10 03 08	35.354
2023 10 03 09	35.354
2023 10 03 10	35.354
2023 10 03 11	35.354
2023 10 03 12	35.354
2023 10 03 13	35.354
2023 10 03 14	35.354
2023 10 03 15	35.354
2023 10 03 16	35.354
2023 10 03 17	35.354
2023 10 03 18	35.354
2023 10 03 19	35.354
2023 10 03 20	35.354
2023 10 03 21	35.354
2023 10 03 22	35.354
2023 10 03 23	35.354
2023 10 04 00	35.479
2023 10 04 01	35.479
2023 10 04 02	35.479
2023 10 04 03	35.479
2023 10 04 04	35.479
2023 10 04 05	35.479
2023 10 04 06	35.479
2023 10 04 07	35.479
2023 10 04 08	35.479
2023 10 04 09	35.479
2023 10 04 10	35.479
2023 10 04 11	35.479
2023 10 04 12	35.479
2023 10 04 13	35.479
2023 10 04 14	35.479
2023 10 04 15	35.479
2023 10 04 16	35.479
2023 10 04 17	35.479
2023 10 04 18	35.479
2023 10 04 19	35.479
2023 10 04 20	35.479
2023 10 04 21	35.479
2023 10 04 22	35.479
2023 10 04 23	35.479
2023 10 05 00	35.415
2023 10 05 01	35.415
2023 10 05 02	35.415
2023 10 05 03	35.415
2023 10 05 04	35.415
2023 10 05 05	35.415
2023 10 05 06	35.415
2023 10 05 07	35.415
2023 10 05 08	35.415
2023 10 05 09	35.415
2023 10 05 10	35.415
2023 10 05 11	35.415
2023 10 05 12	35.415
2023 10 05 13	35.415
2023 10 05 14	35.415
2023 10 05 15	35.415
2023 10 05 16	35.415
2023 10 05 17	35.415
2023 10 05 18	35.415
2023 10 05 19	35.415
2023 10 05 20	35.415
2023 10 05 21	35.415
2023 10 05 22	35.415
2023 10 05 23	35.415
2023 10 06 00	35.377
2023 10 06 01	35.377
2023 10 06 02	35.377
2023 10 06 03	35.377
2023 10 06 04	35.377
2023 10 06 05	35.377
2023 10 06 06	35.377
2023 10 06 07	35.377
2023 10 06 08	35.377
2023 10 06 09	35.377
2023 10 06 10	35.377
2023 10 06 11	35.377
2023 10 06 12	35.377
2023 10 06 13	35.377
2023 10 06 14	35.377
2023 10 06 15	35.377
2023 10 06 16	35.377
2023 10 06 17	35.377
2023 10 06 18	35.377
2023 10 06 19	35.377
2023 10 06 20	35.377
2023 10 06 21	35.377
2023 10 06 22	35.377
2023 10 06 23	35.377
2023 10 07 00	35.395
2023 10 07 01	35.395
2023 10 07 02	35.395
2023 10 07 03	35.395
2023 10 07 04	35.395
2023 10 07 05	35.395
2023 10 07 06	35.395
2023 10 07 07	35.395
2023 10 07 08	35.395
2023 10 07 09	35.395
2023 10 07 10	35.395
2023 10 07 11	35.395
2023 10 07 12	35.395
2023 10 07 13	35.395
2023 10 07 14	35.395
2023 10 07 15	35.395
2023 10 07 16	35.395
2023 10 07 17	35.395
2023 10 07 18	35.395
2023 10 07 19	35.395
2023 10 07 20	35.395
2023 10 07 21	35.395
2023 10 07 22	35.395
2023 10 07 23	35.395
2023 10 08 00	35.346
2023 10 08 01	35.346
2023 10 08 02	35.346
2023 10 08 03	35.346
2023 10 08 04	35.346
2023 10 08 05	35.346
2023 10 08 06	35.346
2023 10 08 07	35.346
2023 10 08 08	35.346
2023 10 08 09	35.346
2023 10 08 10	35.346
2023 10 08 11	35.346
2023 10 08 12	35.346
2023 10 08 13	35.346
2023 10 08 14	35.346
2023 10 08 15	35.346
2023 10 08 16	35.346
2023 10 08 17	35.346
2023 10 08 18	35.346
2023 10 08 19	35.346
2023 10 08 20	35.346
2023 10 08 21	35.346
2023 10 08 22	35.346
2023 10 08 23	35.346
2023 10 09 00	35.292
2023 10 09 01	35.292
2023 10 09 02	35.292
2023 10 09 03	35.292
2023 10 09 04	35.292
2023 10 09 05	35.292
2023 10 09 06	35.292
2023 10 09 07	35.292
2023 10 09 08	35.292
2023 10 09 09	35.292
2023 10 09 10	35.292
2023 10 09 11	35.292
2023 10 09 12	35.292
2023 10 09 13	35.292
2023 10 09 14	35.292
2023 10 09 15	35.292
2023 10 09 16	35.292
2023 10 09 17	35.292
2023 10 09 18	35.292
2023 10 09 19	35.292
2023 10 09 20	35.292
2023 10 09 21	35.292
2023 10 09 22	35.292
2023 10 09 23	35.292
2023 10 10 00	35.264
2023 10 10 01	35.264
2023 10 10 02	35.264
2023 10 10 03	35.264
2023 10 10 04	35.264
2023 10 10 05	35.264
2023 10 10 06	35.264
2023 10 10 07	35.264
2023 10 10 08	35.264
2023 10 10 09	35.264
2023 10 10 10	35.264
2023 10 10 11	35.264
2023 10 10 12	35.264
2023 10 10 13	35.264
2023 10 10 14	35.264
2023 10 10 15	35.264
2023 10 10 16	35.264
2023 10 10 17	35.264
2023 10 10 18	35.264
2023 10 10 19	35.264
2023 10 10 20	35.264
2023 10 10 21	35.264
2023 10 10 22	35.264
2023 10 10 23	35.264
2023 10 11 00	35.29
2023 10 11 01	35.29
2023 10 11 02	35.29
2023 10 11 03	35.29
2023 10 11 04	35.29
2023 10 11 05	35.29
2023 10 11 06	35.29
2023 10 11 07	35.29
2023 10 11 08	35.29
2023 10 11 09	35.29
2023 10 11 10	35.29
2023 10 11 11	35.29
2023 10 11 12	35.29
2023 10 11 13	35.29
2023 10 11 14	35.29
2023 10 11 15	35.29
2023 10 11 16	35.29
2023 10 11 17	35.29
2023 10 11 18	35.29
2023 10 11 19	35.29
2023 10 11 20	35.29
2023 10 11 21	35.29
2023 10 11 22	35.29
2023 10 11 23	35.29
2023 10 12 00	35.226
2023 10 12 01	35.226
2023 10 12 02	35.226
2023 10 12 03	35.226
2023 10 12 04	35.226
2023 10 12 05	35.226
2023 10 12 06	35.226
2023 10 12 07	35.226
2023 10 12 08	35.226
2023 10 12 09	35.226
2023 10 12 10	35.226
2023 10 12 11	35.226
2023 10 12 12	35.226
2023 10 12 13	35.226
2023 10 12 14	35.226
2023 10 12 15	35.226
2023 10 12 16	35.226
2023 10 12 17	35.226
2023 10 12 18	35.226
2023 10 12 19	35.226
2023 10 12 20	35.226
2023 10 12 21	35.226
2023 10 12 22	35.226
2023 10 12 23	35.226
2023 10 13 00	35.284
2023 10 13 01	35.284
2023 10 13 02	35.284
2023 10 13 03	35.284
2023 10 13 04	35.284
2023 10 13 05	35.284
2023 10 13 06	35.284
2023 10 13 07	35.284
2023 10 13 08	35.284
2023 10 13 09	35.284
2023 10 13 10	35.284
2023 10 13 11	35.284
2023 10 13 12	35.284
2023 10 13 13	35.284
2023 10 13 14	35.284
2023 10 13 15	35.284
2023 10 13 16	35.284
2023 10 13 17	35.284
2023 10 13 18	35.284
2023 10 13 19	35.284
2023 10 13 20	35.284
2023 10 13 21	35.284
2023 10 13 22	35.284
2023 10 13 23	35.284
2023 10 14 00	35.254
2023 10 14 01	35.254
2023 10 14 02	35.254
2023 10 14 03	35.254
2023 10 14 04	35.254
2023 10 14 05	35.254
2023 10 14 06	35.254
2023 10 14 07	35.254
2023 10 14 08	35.254
2023 10 14 09	35.254
2023 10 14 10	35.254
2023 10 14 11	35.254
2023 10 14 12	35.254
2023 10 14 13	35.254
2023 10 14 14	35.254
2023 10 14 15	35.254
2023 10 14 16	35.254
2023 10 14 17	35.254
2023 10 14 18	35.254
2023 10 14 19	35.254
2023 10 14 20	35.254
2023 10 14 21	35.254
2023 10 14 22	35.254
2023 10 14 23	35.254
2023 10 15 00	35.272
2023 10 15 01	35.272
2023 10 15 02	35.272
2023 10 15 03	35.272
2023 10 15 04	35.272
2023 10 15 05	35.272
2023 10 15 06	35.272
2023 10 15 07	35.272
2023 10 15 08	35.272
2023 10 15 09	35.272
2023 10 15 10	35.272
2023 10 15 11	35.272
2023 10 15 12	35.272
2023 10 15 13	35.272
2023 10 15 14	35.272
2023 10 15 15	35.272
2023 10 15 16	35.272
2023 10 15 17	35.272
2023 10 15 18	35.272
2023 10 15 19	35.272
2023 10 15 20	35.272
2023 10 15 21	35.272
2023 10 15 22	35.272
2023 10 15 23	35.272
2023 10 16 00	35.171
2023 10 16 01	35.171
2023 10 16 02	35.171
2023 10 16 03	35.171
2023 10 16 04	35.171
2023 10 16 05	35.171
2023 10 16 06	35.171
2023 10 16 07	35.171
2023 10 16 08	35.171
2023 10 16 09	35.171
2023 10 16 10	35.171
2023 10 16 11	35.171
2023 10 16 12	35.171
2023 10 16 13	35.171
2023 10 16 14	35.171
2023 10 16 15	35.171
2023 10 16 16	35.171
2023 10 16 17	35.171
2023 10 16 18	35.171
2023 10 16 19	35.171
2023 10 16 20	35.171
2023 10 16 21	35.171
2023 10 16 22	35.171
2023 10 16 23	35.171
2023 10 17 00	35.252
2023 10 17 01	35.252
2023 10 17 02	35.252
2023 10 17 03	35.252
2023 10 17 04	35.252
2023 10 17 05	35.252
2023 10 17 06	35.252
2023 10 17 07	35.252
2023 10 17 08	35.252
2023 10 17 09	35.252
2023 10 17 10	35.252
2023 10 17 11	35.252
2023 10 17 12	35.252
2023 10 17 13	35.252
2023 10 17 14	35.252
2023 10 17 15	35.252
2023 10 17 16	35.252
2023 10 17 17	35.252
2023 10 17 18	35.252
2023 10 17 19	35.252
2023 10 17 20	35.252
2023 10 17 21	35.252
2023 10 17 22	35.252
2023 10 17 23	35.252
2023 10 18 00	35.3
2023 10 18 01	35.3
2023 10 18 02	35.3
2023 10 18 03	35.3
2023 10 18 04	35.3
2023 10 18 05	35.3
2023 10 18 06	35.3
2023 10 18 07	35.3
2023 10 18 08	35.3
2023 10 18 09	35.3
2023 10 18 10	35.3
2023 10 18 11	35.3
2023 10 18 12	35.3
2023 10 18 13	35.3
2023 10 18 14	35.3
2023 10 18 15	35.3
2023 10 18 16	35.3
2023 10 18 17	35.3
2023 10 18 18	35.3
2023 10 18 19	35.3
2023 10 18 20	35.3
2023 10 18 21	35.3
2023 10 18 22	35.3
2023 10 18 23	35.3
2023 10 19 00	35.214
2023 10 19 01	35.214
2023 10 19 02	35.214
2023 10 19 03	35.214
2023 10 19 04	35.214
2023 10 19 05	35.214
2023 10 19 06	35.214
2023 10 19 07	35.214
2023 10 19 08	35.214
2023 10 19 09	35.214
2023 10 19 10	35.214
2023 10 19 11	35.214
2023 10 19 12	35.214
2023 10 19 13	35.214
2023 10 19 14	35.214
2023 10 19 15	35.214
2023 10 19 16	35.214
2023 10 19 17	35.214
2023 10 19 18	35.214
2023 10 19 19	35.214
2023 10 19 20	35.214
2023 10 19 21	35.214
2023 10 19 22	35.214
2023 10 19 23	35.214
2023 10 20 00	35.198
2023 10 20 01	35.198
2023 10 20 02	35.198
2023 10 20 03	35.198
2023 10 20 04	35.198
2023 10 20 05	35.198
2023 10 20 06	35.198
2023 10 20 07	35.198
2023 10 20 08	35.198
2023 10 20 09	35.198
2023 10 20 10	35.198
2023 10 20 11	35.198
2023 10 20 12	35.198
2023 10 20 13	35.198
2023 10 20 14	35.198
2023 10 20 15	35.198
2023 10 20 16	35.198
2023 10 20 17	35.198
2023 10 20 18	35.198
2023 10 20 19	35.198
2023 10 20 20	35.198
2023 10 20 21	35.198
2023 10 20 22	35.198
2023 10 20 23	35.198
2023 10 21 00	35.17
2023 10 21 01	35.17
2023 10 21 02	35.17
2023 10 21 03	35.17
2023 10 21 04	35.17
2023 10 21 05	35.17
2023 10 21 06	35.17
2023 10 21 07	35.17
2023 10 21 08	35.17
2023 10 21 09	35.17
2023 10 21 10	35.17
2023 10 21 11	35.17
2023 10 21 12	35.17
2023 10 21 13	35.17
2023 10 21 14	35.17
2023 10 21 15	35.17
2023 10 21 16	35.17
2023 10 21 17	35.17
2023 10 21 18	35.17
2023 10 21 19	35.17
2023 10 21 20	35.17
2023 10 21 21	35.17
2023 10 21 22	35.17
2023 10 21 23	35.17
2023 10 22 00	35.211
2023 10 22 01	35.211
2023 10 22 02	35.211
2023 10 22 03	35.211
2023 10 22 04	35.211
2023 10 22 05	35.211
2023 10 22 06	35.211
2023 10 22 07	35.211
2023 10 22 08	35.211
2023 10 22 09	35.211
2023 10 22 10	35.211
2023 10 22 11	35.211
2023 10 22 12	35.211
2023 10 22 13	35.211
2023 10 22 14	35.211
2023 10 22 15	35.211
2023 10 22 16	35.211
2023 10 22 17	35.211
2023 10 22 18	35.211
2023 10 22 19	35.211
2023 10 22 20	35.211
2023 10 22 21	35.211
2023 10 22 22	35.211
2023 10 22 23	35.211
2023 10 23 00	35.131
2023 10 23 01	35.131
2023 10 23 02	35.131
2023 10 23 03	35.131
2023 10 23 04	35.131
2023 10 23 05	35.131
2023 10 23 06	35.131
2023 10 23 07	35.131
2023 10 23 08	35.131
2023 10 23 09	35.131
2023 10 23 10	35.131
2023 10 23 11	35.131
2023 10 23 12	35.131
2023 10 23 13	35.131
2023 10 23 14	35.131
2023 10 23 15	35.131
2023 10 23 16	35.131
2023 10 23 17	35.131
2023 10 23 18	35.131
2023 10 23 19	35.131
2023 10 23 20	35.131
2023 10 23 21	35.131
2023 10 23 22	35.131
2023 10 23 23	35.131
2023 10 24 00	35.071
2023 10 24 01	35.071
2023 10 24 02	35.071
2023 10 24 03	35.071
2023 10 24 04	35.071
2023 10 24 05	35.071
2023 10 24 06	35.071
2023 10 24 07	35.071
2023 10 24 08	35.071
2023 10 24 09	35.071
2023 10 24 10	35.071
2023 10 24 11	35.071
2023 10 24 12	35.071
2023 10 24 13	35.071
2023 10 24 14	35.071
2023 10 24 15	35.071
2023 10 24 16	35.071
2023 10 24 17	35.071
2023 10 24 18	35.071
2023 10 24 19	35.071
2023 10 24 20	35.071
2023 10 24 21	35.071
2023 10 24 22	35.071
2023 10 24 23	35.071
2023 10 25 00	35.015
2023 10 25 01	35.015
2023 10 25 02	35.015
2023 10 25 03	35.015
2023 10 25 04	35.015
2023 10 25 05	35.015
2023 10 25 06	35.015
2023 10 25 07	35.015
2023 10 25 08	35.015
2023 10 25 09	35.015
2023 10 25 10	35.015
2023 10 25 11	35.015
2023 10 25 12	35.015
2023 10 25 13	35.015
2023 10 25 14	35.015
2023 10 25 15	35.015
2023 10 25 16	35.015
2023 10 25 17	35.015
2023 10 25 18	35.015
2023 10 25 19	35.015
2023 10 25 20	35.015
2023 10 25 21	35.015
2023 10 25 22	35.015
2023 10 25 23	35.015
2023 10 26 00	34.802
2023 10 26 01	34.802
2023 10 26 02	34.802
2023 10 26 03	34.802
2023 10 26 04	34.802
2023 10 26 05	34.802
2023 10 26 06	34.802
2023 10 26 07	34.802
2023 10 26 08	34.802
2023 10 26 09	34.802
2023 10 26 10	34.802
2023 10 26 11	34.802
2023 10 26 12	34.802
2023 10 26 13	34.802
2023 10 26 14	34.802
2023 10 26 15	34.802
2023 10 26 16	34.802
2023 10 26 17	34.802
2023 10 26 18	34.802
2023 10 26 19	34.802
2023 10 26 20	34.802
2023 10 26 21	34.802
2023 10 26 22	34.802
2023 10 26 23	34.802
2023 10 27 00	34.789
2023 10 27 01	34.789
2023 10 27 02	34.789
2023 10 27 03	34.789
2023 10 27 04	34.789
2023 10 27 05	34.789
2023 10 27 06	34.789
2023 10 27 07	34.789
2023 10 27 08	34.789
2023 10 27 09	34.789
2023 10 27 10	34.789
2023 10 27 11	34.789
2023 10 27 12	34.789
2023 10 27 13	34.789
2023 10 27 14	34.789
2023 10 27 15	34.789
2023 10 27 16	34.789
2023 10 27 17	34.789
2023 10 27 18	34.789
2023 10 27 19	34.789
2023 10 27 20	34.789
2023 10 27 21	34.789
2023 10 27 22	34.789
2023 10 27 23	34.789
2023 10 28 00	34.828
2023 10 28 01	34.828
2023 10 28 02	34.828
2023 10 28 03	34.828
2023 10 28 04	34.828
2023 10 28 05	34.828
2023 10 28 06	34.828
2023 10 28 07	34.828
2023 10 28 08	34.828
2023 10 28 09	34.828
2023 10 28 10	34.828
2023 10 28 11	34.828
2023 10 28 12	34.828
2023 10 28 13	34.828
2023 10 28 14	34.828
2023 10 28 15	34.828
2023 10 28 16	34.828
2023 10 28 17	34.828
2023 10 28 18	34.828
2023 10 28 19	34.828
2023 10 28 20	34.828
2023 10 28 21	34.828
2023 10 28 22	34.828
2023 10 28 23	34.828
2023 10 29 00	34.803
2023 10 29 01	34.803
2023 10 29 02	34.803
2023 10 29 03	34.803
2023 10 29 04	34.803
2023 10 29 05	34.803
2023 10 29 06	34.803
2023 10 29 07	34.803
2023 10 29 08	34.803
2023 10 29 09	34.803
2023 10 29 10	34.803
2023 10 29 11	34.803
2023 10 29 12	34.803
2023 10 29 13	34.803
2023 10 29 14	34.803
2023 10 29 15	34.803
2023 10 29 16	34.803
2023 10 29 17	34.803
2023 10 29 18	34.803
2023 10 29 19	34.803
2023 10 29 20	34.803
2023 10 29 21	34.803
2023 10 29 22	34.803
2023 10 29 23	34.803
2023 10 30 00	34.786
2023 10 30 01	34.786
2023 10 30 02	34.786
2023 10 30 03	34.786
2023 10 30 04	34.786
2023 10 30 05	34.786
2023 10 30 06	34.786
2023 10 30 07	34.786
2023 10 30 08	34.786
2023 10 30 09	34.786
