Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2023-01-19T13:30,1.365,2.286,5.680,9.091,100.41,26.840
2023-01-19T14:00,1.286,1.943,5.828,8.333,96.54,26.700
2023-01-19T14:30,1.363,2.526,5.808,8.000,87.84,26.600
2023-01-19T15:00,1.246,2.066,5.568,7.143,98.39,26.550
2023-01-19T15:30,1.231,2.479,5.445,9.091,100.85,26.550
2023-01-19T16:00,1.293,2.274,5.362,7.692,92.41,26.510
2023-01-19T16:30,1.262,2.830,5.628,9.091,96.10,26.410
2023-01-19T17:00,1.310,2.696,5.590,9.524,104.28,26.460
2023-01-19T17:30,1.272,2.121,5.322,9.524,102.17,26.320
2023-01-19T18:00,1.264,2.196,5.284,7.692,94.17,26.270
2023-01-19T18:30,1.338,2.535,5.559,9.091,99.18,26.130
2023-01-19T19:00,1.315,2.252,5.472,8.696,93.64,26.130
2023-01-19T19:30,1.420,2.416,5.878,8.696,97.16,26.080
2023-01-19T20:00,1.371,2.487,5.784,8.333,101.64,26.080
2023-01-19T20:30,1.351,2.186,5.325,8.333,103.66,26.130
2023-01-19T21:00,1.381,2.228,5.804,9.524,100.06,26.030
2023-01-19T21:30,1.474,2.533,5.910,8.000,89.07,26.030
2023-01-19T22:00,1.289,2.541,5.581,11.765,102.17,26.030
2023-01-19T22:30,1.330,2.241,5.508,8.696,108.94,26.030
2023-01-19T23:00,1.342,1.933,5.994,11.765,105.33,26.030
2023-01-19T23:30,1.380,2.083,6.173,11.765,114.65,25.990
2023-01-20T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,25.990
2023-01-20T00:30,1.397,1.934,6.143,11.765,113.86,25.940
2023-01-20T01:00,1.393,2.092,6.381,11.111,107.44,25.990
2023-01-20T01:30,1.367,1.992,6.391,11.111,101.38,25.990
2023-01-20T02:00,1.403,2.836,6.180,11.111,114.21,25.940
2023-01-20T02:30,1.473,2.217,6.629,8.333,88.01,25.890
2023-01-20T03:00,1.415,2.870,6.073,11.111,110.25,25.940
2023-01-20T03:30,1.498,3.419,5.963,10.526,114.12,25.940
2023-01-20T04:00,1.447,2.696,5.704,11.765,118.52,25.940
2023-01-20T04:30,1.343,2.232,5.612,11.765,109.11,25.940
2023-01-20T05:00,1.524,2.518,5.916,9.524,110.25,25.890
2023-01-20T05:30,1.580,2.662,6.030,11.111,116.76,25.840
2023-01-20T06:00,1.472,2.802,5.794,11.765,117.29,25.420
2023-01-20T06:30,1.477,2.655,5.716,11.111,110.52,25.800
2023-01-20T07:00,1.416,2.244,5.628,11.765,120.45,25.660
2023-01-20T07:30,1.352,1.945,5.058,11.111,111.05,25.660
2023-01-20T08:00,1.494,2.552,5.536,11.111,116.06,25.660
2023-01-20T08:30,1.497,2.800,5.342,11.111,108.67,25.610
2023-01-20T09:00,1.449,2.188,5.416,8.333,115.44,25.610
2023-01-20T09:30,1.434,2.290,5.139,10.000,113.16,25.660
2023-01-20T10:00,1.363,2.359,5.444,11.765,105.42,25.660
2023-01-20T10:30,1.435,2.478,5.491,11.111,113.95,25.660
2023-01-20T11:00,1.468,2.241,5.839,11.111,108.94,25.700
2023-01-20T11:30,1.289,2.321,5.589,11.111,109.29,25.750
2023-01-20T12:00,1.361,2.401,5.733,10.526,109.82,25.800
2023-01-20T12:30,1.349,2.099,5.934,11.111,110.78,25.840
2023-01-20T13:00,1.382,2.498,5.797,11.765,127.13,25.840
2023-01-20T13:30,1.450,2.433,5.907,11.765,112.28,25.840
2023-01-20T14:00,1.480,2.427,5.621,11.111,122.30,25.840
2023-01-20T14:30,1.667,2.649,6.205,11.765,142.34,25.840
2023-01-20T15:00,1.757,2.641,6.004,11.765,149.29,25.800
2023-01-20T15:30,1.778,2.765,5.676,10.526,137.95,25.800
2023-01-20T16:00,1.837,3.162,5.663,11.111,137.16,25.750
2023-01-20T16:30,1.878,3.108,5.643,10.526,142.61,25.750
2023-01-20T17:00,1.933,3.091,5.680,10.526,148.50,25.750
2023-01-20T17:30,2.183,3.552,5.961,11.765,133.82,25.700
2023-01-20T18:00,2.309,4.322,6.021,11.111,144.45,25.700
2023-01-20T18:30,2.493,4.306,6.113,11.111,140.76,25.750
2023-01-20T19:00,2.806,4.857,6.144,10.526,136.98,25.700
2023-01-20T19:30,2.587,4.733,6.158,7.143,171.71,25.700
2023-01-20T20:00,2.759,4.364,5.917,7.407,166.78,25.660
2023-01-20T20:30,2.501,3.728,5.763,7.407,169.16,25.610
2023-01-20T21:00,2.403,4.521,5.913,7.143,162.30,25.610
2023-01-20T21:30,2.570,4.312,5.765,7.143,164.41,25.660
2023-01-20T22:00,2.741,4.532,6.055,7.692,164.67,25.660
2023-01-20T22:30,2.599,5.122,5.791,8.000,155.79,25.610
2023-01-20T23:00,2.578,4.226,5.707,7.692,159.84,25.660
2023-01-20T23:30,2.744,4.425,6.035,8.000,167.31,25.610
2023-01-21T00:00,2.770,4.758,5.965,11.765,168.01,25.610
2023-01-21T00:30,2.736,4.485,6.142,11.765,161.95,25.660
2023-01-21T01:00,2.733,4.295,6.056,11.111,167.13,25.700
2023-01-21T01:30,2.501,4.925,5.586,6.667,164.32,25.700
2023-01-21T02:00,2.533,3.906,5.888,6.897,171.00,25.750
2023-01-21T02:30,2.258,3.654,5.469,6.452,172.76,25.800
2023-01-21T03:00,2.358,4.181,5.489,11.111,158.96,25.800
2023-01-21T03:30,2.364,4.358,5.516,11.111,154.83,25.800
2023-01-21T04:00,2.292,3.857,5.488,11.111,157.99,25.800
2023-01-21T04:30,2.268,3.689,5.328,7.143,172.67,25.800
2023-01-21T05:00,2.209,4.365,5.410,8.000,166.17,25.800
2023-01-21T05:30,2.300,3.900,5.306,6.667,161.42,25.890
2023-01-21T06:00,2.254,3.706,5.522,6.452,151.75,25.940
2023-01-21T06:30,2.364,3.601,5.519,7.407,169.16,25.940
2023-01-21T07:00,2.365,3.990,5.773,8.000,157.73,25.990
2023-01-21T07:30,2.289,4.384,5.673,6.452,158.34,25.990
2023-01-21T08:00,2.221,4.036,5.906,10.000,160.54,26.030
2023-01-21T08:30,2.292,3.378,5.665,6.452,160.01,25.990
2023-01-21T09:00,2.245,3.983,5.594,9.091,161.68,26.080
2023-01-21T09:30,2.319,3.921,5.750,7.143,170.91,26.080
2023-01-21T10:00,2.064,4.015,5.546,10.000,161.86,26.030
2023-01-21T10:30,2.072,3.689,5.566,10.000,161.77,26.080
2023-01-21T11:00,2.044,3.278,5.390,7.692,153.60,26.030
2023-01-21T11:30,2.218,3.745,5.820,8.333,152.01,26.030
2023-01-21T12:00,2.101,3.875,5.637,6.452,165.20,26.030
2023-01-21T12:30,2.212,4.160,5.840,9.091,155.00,26.030
2023-01-21T13:00,2.113,3.492,5.496,8.333,157.46,25.990
2023-01-21T13:30,2.246,3.613,5.902,7.407,158.61,25.990
2023-01-21T14:00,1.964,3.264,5.618,9.091,152.10,25.990
2023-01-21T14:30,2.082,4.139,5.703,8.696,154.12,25.940
2023-01-21T15:00,2.157,3.294,5.779,6.667,160.01,25.940
2023-01-21T15:30,2.207,4.525,6.217,8.333,152.89,25.890
2023-01-21T16:00,1.994,3.703,5.582,8.333,149.29,25.840
2023-01-21T16:30,2.143,4.599,5.762,8.696,150.52,25.840
2023-01-21T17:00,2.100,2.895,5.718,9.524,149.82,25.840
2023-01-21T17:30,2.063,3.535,5.418,6.897,155.09,25.800
2023-01-21T18:00,2.074,3.517,5.823,9.524,154.47,25.750
2023-01-21T18:30,2.033,3.747,5.561,9.524,151.13,25.750
2023-01-21T19:00,1.993,3.208,5.386,10.000,146.39,25.700
2023-01-21T19:30,2.023,3.662,5.427,9.091,155.97,25.660
2023-01-21T20:00,1.980,3.248,5.694,9.524,153.42,25.660
2023-01-21T20:30,1.982,3.114,5.516,9.091,156.14,25.660
2023-01-21T21:00,1.976,3.088,5.661,8.696,143.05,25.610
2023-01-21T21:30,1.989,3.652,5.308,8.333,130.83,25.610
2023-01-21T22:00,2.015,3.135,5.655,9.091,145.42,25.610
2023-01-21T22:30,2.040,3.937,5.233,5.882,150.08,25.560
2023-01-21T23:00,2.028,3.599,5.251,7.692,149.82,25.560
2023-01-21T23:30,2.087,3.406,5.297,8.000,130.83,25.560
2023-01-22T00:00,1.951,3.169,5.505,7.692,138.30,25.520
2023-01-22T00:30,2.066,3.175,5.500,9.091,146.74,25.520
2023-01-22T01:00,1.962,3.377,5.394,9.091,141.64,25.470
2023-01-22T01:30,1.923,3.191,5.477,10.000,141.20,25.470
2023-01-22T02:00,2.010,2.949,5.578,8.333,125.73,25.470
2023-01-22T02:30,1.856,3.731,5.475,8.696,131.44,25.470
2023-01-22T03:00,1.822,3.449,5.284,8.000,124.67,25.470
2023-01-22T03:30,1.835,2.826,5.410,8.333,109.46,25.470
2023-01-22T04:00,1.806,3.388,5.555,8.000,117.90,25.470
2023-01-22T04:30,1.789,2.855,5.450,8.333,101.90,25.470
2023-01-22T05:00,1.749,3.279,5.720,8.000,113.86,25.470
2023-01-22T05:30,1.782,2.900,5.665,7.692,108.67,25.470
2023-01-22T06:00,1.678,2.550,5.749,8.000,92.23,25.470
2023-01-22T06:30,1.645,2.617,5.790,8.333,116.50,25.520
2023-01-22T07:00,1.554,2.664,5.706,7.143,93.11,25.470
2023-01-22T07:30,1.664,2.602,5.788,8.333,109.99,25.560
2023-01-22T08:00,1.571,2.626,5.745,8.000,87.57,25.560
2023-01-22T08:30,1.548,2.445,5.586,8.000,74.91,25.560
2023-01-22T09:00,1.691,3.038,5.722,8.333,86.61,25.610
2023-01-22T09:30,1.683,2.727,5.829,8.696,111.31,25.610
2023-01-22T10:00,1.428,2.921,5.510,8.333,109.46,25.610
2023-01-22T10:30,1.615,3.061,6.022,8.000,104.01,25.660
2023-01-22T11:00,1.583,3.095,5.851,8.333,108.94,25.750
2023-01-22T11:30,1.609,3.163,5.808,8.333,88.01,25.800
2023-01-22T12:00,1.839,2.934,6.283,7.692,96.28,25.800
2023-01-22T12:30,1.637,2.978,5.708,8.000,102.96,25.800
2023-01-22T13:00,1.692,2.440,6.045,8.696,87.66,25.840
2023-01-22T13:30,1.622,2.791,5.651,8.696,104.80,25.840
2023-01-22T14:00,1.704,3.061,6.025,8.696,91.79,25.800
2023-01-22T14:30,1.645,3.840,5.828,7.407,105.68,25.750
2023-01-22T15:00,1.659,2.796,5.782,8.333,104.80,25.800
2023-01-22T15:30,1.598,2.630,5.635,8.000,101.20,25.700
2023-01-22T16:00,1.779,3.058,5.973,8.333,100.32,25.750
2023-01-22T16:30,1.573,2.707,5.586,8.333,89.77,25.660
2023-01-22T17:00,1.483,2.438,5.292,9.091,81.07,25.660
2023-01-22T17:30,1.532,2.523,5.452,8.000,107.44,25.610
2023-01-22T18:00,1.525,2.490,5.465,8.696,85.38,25.560
2023-01-22T18:30,1.488,3.042,5.470,8.000,116.23,25.610
2023-01-22T19:00,1.512,2.627,5.802,9.091,76.94,25.560
2023-01-22T19:30,1.578,2.619,5.578,8.333,88.63,25.520
2023-01-22T20:00,1.605,2.701,5.567,8.333,69.29,25.470
2023-01-22T20:30,1.449,2.375,5.224,8.333,80.80,25.470
2023-01-22T21:00,1.609,2.459,5.634,9.524,78.96,25.470
2023-01-22T21:30,1.513,3.204,5.600,9.091,78.78,25.420
2023-01-22T22:00,1.464,2.340,5.588,10.000,86.34,25.420
2023-01-22T22:30,1.505,2.396,5.662,8.696,77.38,25.380
2023-01-22T23:00,1.444,2.479,5.522,10.000,75.88,25.380
2023-01-22T23:30,1.540,2.482,5.628,9.091,88.28,25.330
2023-01-23T00:00,1.674,2.959,5.886,8.696,87.13,25.240
2023-01-23T00:30,1.812,2.748,6.156,8.333,70.87,25.190
2023-01-23T01:00,1.778,3.164,5.955,8.696,88.89,25.380
2023-01-23T01:30,2.002,3.124,6.368,8.696,84.85,25.420
2023-01-23T02:00,1.840,2.817,6.246,9.091,95.66,25.380
2023-01-23T02:30,1.972,2.922,6.255,8.000,84.06,25.280
2023-01-23T03:00,1.941,4.305,6.580,7.692,99.97,25.280
2023-01-23T03:30,1.767,2.955,6.070,8.696,92.41,25.330
2023-01-23T04:00,1.631,2.536,5.958,9.091,83.00,25.380
2023-01-23T04:30,1.740,2.869,6.253,9.091,79.49,25.420
2023-01-23T05:00,1.661,2.739,6.370,9.524,76.14,25.380
2023-01-23T05:30,1.623,2.873,6.269,9.524,73.07,25.380
2023-01-23T06:00,1.742,2.666,6.287,9.524,74.47,25.240
2023-01-23T06:30,1.781,2.909,6.410,10.000,76.85,25.280
2023-01-23T07:00,1.717,2.720,6.415,8.000,72.01,25.280
2023-01-23T07:30,1.792,2.801,6.676,9.524,77.02,25.330
2023-01-23T08:00,1.856,2.865,6.819,10.000,74.56,25.380
2023-01-23T08:30,1.650,2.829,6.245,9.091,76.94,25.380
2023-01-23T09:00,1.733,3.044,6.748,9.524,78.69,25.470
2023-01-23T09:30,1.850,3.347,7.215,10.000,73.24,25.560
2023-01-23T10:00,1.748,2.670,6.648,9.091,78.08,25.660
2023-01-23T10:30,1.924,3.679,7.053,10.000,85.29,25.750
2023-01-23T11:00,1.762,3.207,6.894,10.000,74.47,25.840
2023-01-23T11:30,1.992,3.004,7.211,9.524,78.96,26.030
2023-01-23T12:00,1.871,3.875,6.992,10.000,82.30,26.080
2023-01-23T12:30,1.716,2.917,6.971,11.111,85.20,26.220
2023-01-23T13:00,1.925,2.795,7.715,10.526,87.49,26.650
2023-01-23T13:30,1.891,2.939,7.375,10.526,90.74,26.460
2023-01-23T14:00,1.951,2.895,6.729,10.000,82.74,26.270
2023-01-23T14:30,2.138,3.326,7.331,10.000,77.46,25.470
2023-01-23T15:00,1.881,2.965,6.854,10.526,81.68,25.840
2023-01-23T15:30,1.879,2.801,6.855,10.526,79.57,26.320
2023-01-23T16:00,1.836,3.067,6.707,10.526,90.83,26.320
2023-01-23T16:30,1.680,2.819,6.703,11.111,78.87,26.360
2023-01-23T17:00,1.673,2.515,6.570,11.111,87.75,26.360
2023-01-23T17:30,1.711,2.932,6.578,10.526,91.79,26.360
2023-01-23T18:00,1.756,2.776,6.651,10.526,85.82,26.360
2023-01-23T18:30,1.901,2.789,6.918,10.526,82.74,26.320
2023-01-23T19:00,1.692,3.072,6.645,10.526,90.03,26.270
2023-01-23T19:30,1.735,3.251,6.758,11.111,91.97,26.130
2023-01-23T20:00,1.841,3.236,6.708,10.526,90.39,26.030
2023-01-23T20:30,1.858,2.873,7.001,11.111,85.29,26.080
2023-01-23T21:00,1.899,3.182,7.222,10.526,89.95,26.170
2023-01-23T21:30,1.792,2.700,7.267,11.111,89.07,26.130
2023-01-23T22:00,1.868,3.066,7.227,10.526,89.95,26.170
2023-01-23T22:30,1.881,2.913,7.396,10.526,93.73,26.170
2023-01-23T23:00,1.858,3.152,7.304,10.526,89.86,26.170
2023-01-23T23:30,1.758,3.161,7.077,10.526,99.62,26.130
2023-01-24T00:00,1.757,2.664,7.246,11.111,90.65,26.130
2023-01-24T00:30,1.989,2.754,7.708,10.526,95.84,26.270
2023-01-24T01:00,1.901,2.898,7.355,11.111,94.96,26.270
2023-01-24T01:30,2.119,3.534,8.180,10.526,92.94,26.270
2023-01-24T02:00,2.221,3.385,8.043,10.000,94.78,26.270
2023-01-24T02:30,2.097,3.489,7.811,10.526,94.87,26.270
2023-01-24T03:00,1.973,3.212,7.623,10.526,97.07,26.220
2023-01-24T03:30,2.026,4.649,7.520,10.526,95.40,26.170
2023-01-24T04:00,1.978,2.972,7.449,11.111,96.10,26.130
2023-01-24T04:30,1.926,3.910,7.687,10.526,100.14,26.030
2023-01-24T05:00,1.837,3.096,7.856,10.526,87.22,26.030
2023-01-24T05:30,1.873,3.320,7.591,10.526,88.10,26.080
2023-01-24T06:00,1.934,3.211,7.358,10.526,96.98,26.030
2023-01-24T06:30,1.946,2.951,7.726,10.000,96.63,26.130
2023-01-24T07:00,1.735,3.153,7.372,10.000,97.86,26.170
2023-01-24T07:30,1.767,3.324,7.326,10.526,102.17,26.270
2023-01-24T08:00,1.961,3.356,7.703,10.526,98.83,26.270
2023-01-24T08:30,1.768,2.727,7.671,10.526,97.95,26.270
2023-01-24T09:00,1.737,3.155,7.213,10.526,99.62,26.220
2023-01-24T09:30,1.773,2.809,7.617,10.526,93.82,26.270
2023-01-24T10:00,1.577,2.285,7.487,10.000,94.34,26.270
2023-01-24T10:30,1.630,2.856,7.542,10.000,97.77,26.220
2023-01-24T11:00,1.732,3.430,8.171,10.000,93.73,26.320
2023-01-24T11:30,1.648,3.203,7.628,10.526,99.44,26.410
2023-01-24T12:00,1.451,2.038,7.150,10.000,89.33,26.550
2023-01-24T12:30,1.671,2.494,7.814,10.000,93.82,27.030
2023-01-24T13:00,1.471,2.344,7.504,10.526,96.45,27.030
2023-01-24T13:30,1.555,2.519,7.597,10.000,92.76,26.930
2023-01-24T14:00,1.487,2.364,7.134,9.524,94.17,27.080
2023-01-24T14:30,1.407,2.471,6.537,10.000,95.57,27.030
2023-01-24T15:00,1.402,2.218,6.993,10.526,96.19,27.030
2023-01-24T15:30,1.413,2.577,5.966,10.526,93.11,26.930
2023-01-24T16:00,1.464,2.609,6.062,10.000,90.30,26.930
2023-01-24T16:30,1.478,2.579,6.103,10.526,95.92,26.890
2023-01-24T17:00,1.546,2.649,5.870,9.524,95.66,26.600
2023-01-24T17:30,1.552,2.676,6.097,10.526,92.76,26.550
2023-01-24T18:00,1.465,2.407,5.932,10.000,88.10,26.360
2023-01-24T18:30,1.460,2.527,5.858,10.526,103.40,26.270
2023-01-24T19:00,1.355,2.263,5.774,10.526,106.12,26.270
2023-01-24T19:30,1.303,2.227,5.990,10.526,96.80,26.460
2023-01-24T20:00,1.286,1.983,5.730,10.526,94.96,26.270
2023-01-24T20:30,1.310,2.437,6.011,10.000,92.85,26.170
2023-01-24T21:00,1.295,2.079,6.279,10.000,101.73,26.130
2023-01-24T21:30,1.260,2.327,6.389,10.526,103.40,26.220
2023-01-24T22:00,1.425,2.427,7.025,10.526,105.68,26.410
2023-01-24T22:30,1.312,2.172,6.972,9.524,105.07,26.510
2023-01-24T23:00,1.221,1.859,5.189,10.526,103.22,26.550
2023-01-24T23:30,1.292,2.235,4.744,9.091,106.12,26.550
2023-01-25T00:00,1.193,2.457,4.386,8.333,100.94,26.600
2023-01-25T00:30,1.233,2.062,4.347,10.000,96.63,26.600
2023-01-25T01:00,1.083,1.902,4.306,9.524,99.00,26.550
2023-01-25T01:30,1.193,2.019,5.132,10.000,105.77,26.600
2023-01-25T02:00,1.172,2.174,4.899,8.696,85.46,26.550
2023-01-25T02:30,1.149,2.097,5.212,10.000,102.78,26.550
2023-01-25T03:00,1.160,2.067,5.587,9.524,93.99,26.510
2023-01-25T03:30,1.168,1.819,6.207,9.524,100.67,26.510
2023-01-25T04:00,1.146,2.065,6.302,9.524,108.32,26.510
2023-01-25T04:30,1.117,2.132,6.545,9.091,104.63,26.510
2023-01-25T05:00,1.114,1.891,6.405,9.524,103.22,26.460
2023-01-25T05:30,1.125,2.166,6.642,9.524,106.39,26.410
2023-01-25T06:00,1.119,1.884,6.661,9.091,104.98,26.410
2023-01-25T06:30,1.123,1.853,6.699,9.091,112.63,26.410
2023-01-25T07:00,1.086,1.591,6.455,8.696,108.41,26.410
2023-01-25T07:30,1.143,1.827,6.712,9.091,109.38,26.460
2023-01-25T08:00,1.102,1.672,6.811,9.091,107.88,26.460
2023-01-25T08:30,1.037,1.638,6.553,9.091,118.08,26.790
2023-01-25T09:00,1.181,2.035,6.842,8.000,117.11,27.030
2023-01-25T09:30,1.093,2.105,6.264,9.091,112.10,27.170
2023-01-25T10:00,1.112,1.976,6.873,9.091,123.88,27.220
2023-01-25T10:30,1.169,1.788,7.170,9.091,118.52,27.030
2023-01-25T11:00,1.061,2.077,6.769,9.524,119.05,27.130
2023-01-25T11:30,1.062,1.985,6.795,9.524,105.07,27.080
2023-01-25T12:00,1.082,1.733,6.911,9.091,109.82,27.270
2023-01-25T12:30,0.991,1.804,5.581,9.091,111.92,27.610
2023-01-25T13:00,0.953,1.950,4.991,9.091,118.87,27.270
2023-01-25T13:30,1.103,1.845,5.590,9.091,111.84,27.220
2023-01-25T14:00,1.079,1.693,5.186,9.524,113.60,27.410
2023-01-25T14:30,1.099,2.191,5.031,8.696,109.90,27.320
2023-01-25T15:00,1.012,1.838,4.516,9.091,111.22,27.370
2023-01-25T15:30,1.099,2.021,4.478,9.524,112.01,27.270
2023-01-25T16:00,1.094,2.051,4.302,9.091,105.42,27.270
2023-01-25T16:30,1.047,2.009,4.407,9.091,117.73,27.220
2023-01-25T17:00,1.081,1.850,4.474,9.091,116.50,27.220
2023-01-25T17:30,1.083,1.827,4.469,8.333,117.73,27.270
2023-01-25T18:00,0.975,1.939,3.987,9.091,111.13,27.270
2023-01-25T18:30,0.967,1.777,4.331,8.696,115.53,27.220
2023-01-25T19:00,0.954,1.659,4.376,8.696,113.33,27.270
2023-01-25T19:30,0.909,1.571,3.922,9.091,122.56,27.410
2023-01-25T20:00,0.963,1.659,4.069,8.333,121.42,27.370
2023-01-25T20:30,0.880,1.925,3.683,8.333,120.19,27.460
2023-01-25T21:00,0.978,1.946,3.828,9.091,111.57,27.460
2023-01-25T21:30,0.910,1.746,3.840,8.696,108.76,27.410
2023-01-25T22:00,0.945,1.845,4.009,9.091,105.42,27.510
2023-01-25T22:30,0.906,1.635,3.937,9.524,112.80,27.510
2023-01-25T23:00,0.897,1.772,3.812,8.333,108.23,27.510
2023-01-25T23:30,0.997,1.942,4.061,9.091,106.47,27.510
2023-01-26T00:00,0.995,1.876,3.941,8.696,101.99,27.510
2023-01-26T00:30,1.004,2.235,4.237,8.696,107.35,27.460
2023-01-26T01:00,1.096,2.062,4.760,8.696,98.91,27.410
2023-01-26T01:30,0.926,1.646,4.494,8.696,93.73,27.370
2023-01-26T02:00,0.981,1.647,4.938,8.333,100.94,27.370
2023-01-26T02:30,0.953,1.770,5.136,9.091,93.90,27.320
2023-01-26T03:00,1.001,1.728,5.208,8.696,104.28,27.270
2023-01-26T03:30,1.098,1.799,5.675,8.333,122.30,27.220
2023-01-26T04:00,1.069,1.849,5.245,8.000,111.84,27.170
2023-01-26T04:30,1.014,1.497,4.594,8.696,112.80,27.130
2023-01-26T05:00,0.976,1.649,4.454,8.696,121.95,27.130
2023-01-26T05:30,0.959,1.854,4.434,8.696,116.85,27.030
2023-01-26T06:00,0.975,2.074,4.418,7.692,123.71,26.930
2023-01-26T06:30,1.089,1.823,5.106,8.000,121.60,26.890
2023-01-26T07:00,0.953,1.720,4.537,8.333,118.52,26.890
2023-01-26T07:30,0.893,1.722,4.180,8.333,117.29,26.840
2023-01-26T08:00,0.861,1.578,4.267,7.692,130.39,26.840
2023-01-26T08:30,0.825,1.573,4.126,8.333,119.75,26.840
2023-01-26T09:00,0.852,1.334,4.701,8.696,126.61,26.890
2023-01-26T09:30,0.821,1.536,4.795,9.091,104.54,27.030
2023-01-26T10:00,0.883,1.560,5.073,8.333,121.51,27.170
2023-01-26T10:30,0.821,1.234,5.279,8.696,106.47,27.320
2023-01-26T11:00,0.863,1.370,5.385,8.000,129.51,27.510
2023-01-26T11:30,0.746,1.336,4.899,8.333,118.34,27.610
2023-01-26T12:00,0.752,1.428,4.250,8.696,109.20,27.660
2023-01-26T12:30,0.773,1.484,3.954,8.696,123.62,27.660
2023-01-26T13:00,0.868,1.640,4.107,8.000,111.31,27.700
2023-01-26T13:30,0.855,1.739,4.045,8.333,105.07,27.700
2023-01-26T14:00,0.849,1.413,3.917,8.000,104.98,27.800
2023-01-26T14:30,0.789,1.478,3.748,7.692,107.09,27.750
2023-01-26T15:00,0.859,1.668,3.813,8.333,100.50,27.660
2023-01-26T15:30,0.834,1.568,3.576,7.692,104.98,27.660
2023-01-26T16:00,0.891,1.735,3.620,8.000,106.47,27.700
2023-01-26T16:30,0.894,2.030,3.662,8.000,105.07,27.660
2023-01-26T17:00,0.924,1.832,3.479,8.696,106.30,27.610
2023-01-26T17:30,0.938,1.865,3.428,8.333,108.67,27.560
2023-01-26T18:00,0.894,1.415,3.348,8.696,109.46,27.610
2023-01-26T18:30,0.970,1.723,3.400,8.696,109.46,27.560
2023-01-26T19:00,0.979,1.689,3.293,8.696,117.29,27.560
2023-01-26T19:30,0.970,1.718,3.322,8.696,115.88,27.560
2023-01-26T20:00,0.931,1.501,3.228,8.333,115.18,27.510
2023-01-26T20:30,0.994,1.691,3.270,8.000,111.75,27.610
2023-01-26T21:00,0.955,1.526,3.233,3.704,10.74,27.610
2023-01-26T21:30,0.948,1.684,3.403,8.000,106.47,27.560
2023-01-26T22:00,0.958,1.986,3.378,11.111,155.35,27.510
2023-01-26T22:30,0.952,1.895,3.311,3.846,105.51,27.510
2023-01-26T23:00,0.934,1.523,3.510,4.082,104.63,27.460
2023-01-26T23:30,0.898,1.560,3.528,4.255,17.77,27.460
2023-01-27T00:00,0.854,1.399,3.614,4.545,13.29,27.460
2023-01-27T00:30,0.877,1.568,3.515,11.111,149.11,27.410
2023-01-27T01:00,0.878,1.604,3.348,11.111,153.95,27.370
2023-01-27T01:30,0.847,1.650,3.426,9.524,148.23,27.370
2023-01-27T02:00,0.832,1.523,3.364,11.111,150.25,27.370
2023-01-27T02:30,0.881,1.494,3.316,10.526,160.72,27.320
2023-01-27T03:00,0.921,1.587,3.423,11.765,149.55,27.270
2023-01-27T03:30,0.895,1.426,3.403,12.500,151.05,27.220
2023-01-27T04:00,0.894,1.645,3.358,11.765,140.06,27.130
2023-01-27T04:30,0.895,1.448,3.343,11.765,149.64,27.080
2023-01-27T05:00,0.942,1.656,3.723,11.111,143.05,27.030
2023-01-27T05:30,0.903,1.519,3.509,9.524,154.65,26.930
2023-01-27T06:00,0.921,1.497,3.825,9.524,143.40,26.840
2023-01-27T06:30,0.897,1.380,4.213,9.091,169.07,26.700
2023-01-27T07:00,0.879,1.564,4.374,7.692,116.14,26.600
2023-01-27T07:30,0.868,1.495,4.747,8.333,118.96,26.550
2023-01-27T08:00,-99.9,-99.9,-99.9,-99.9,126.17,26.550
2023-01-27T08:30,-99.9,-99.9,-99.9,-99.9,147.53,26.550
2023-01-27T09:00,-99.9,-99.9,-99.9,-99.9,153.60,26.550
2023-01-27T09:30,-99.9,-99.9,-99.9,-99.9,118.69,26.460
2023-01-27T10:00,-99.9,-99.9,-99.9,-99.9,133.11,26.460
2023-01-27T10:30,-99.9,-99.9,-99.9,-99.9,140.23,26.410
2023-01-27T11:00,-99.9,-99.9,-99.9,-99.9,182.08,26.360
2023-01-27T11:30,-99.9,-99.9,-99.9,-99.9,151.31,26.460
2023-01-27T12:00,0.747,1.346,5.497,10.000,147.71,26.510
2023-01-27T12:30,0.715,1.263,5.473,8.696,145.86,26.890
2023-01-27T13:00,0.758,1.176,6.042,8.696,155.62,27.370
2023-01-27T13:30,0.724,1.259,5.877,9.524,148.94,27.320
2023-01-27T14:00,0.731,1.277,5.508,10.000,144.72,27.220
2023-01-27T14:30,0.703,1.189,5.796,8.696,151.05,27.320
2023-01-27T15:00,0.714,1.153,5.722,10.000,154.12,27.370
2023-01-27T15:30,0.725,1.447,5.602,7.692,136.89,27.270
2023-01-27T16:00,0.712,1.173,5.826,11.765,117.11,27.270
2023-01-27T16:30,0.730,1.194,5.499,9.091,139.53,27.270
2023-01-27T17:00,0.712,1.123,5.386,10.000,145.24,27.220
2023-01-27T17:30,0.661,1.121,4.999,12.500,151.13,27.170
2023-01-27T18:00,0.624,0.977,4.124,9.091,142.34,27.130
2023-01-27T18:30,0.629,1.186,3.468,11.765,141.02,27.080
2023-01-27T19:00,0.632,1.296,3.571,10.526,134.25,27.130
2023-01-27T19:30,0.638,1.225,3.680,11.111,145.86,27.130
