Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2024-01-01T00:00,1.524,2.565,4.835,7.407,174.95,26.410
2024-01-01T00:30,1.764,2.896,4.883,7.407,163.17,26.410
2024-01-01T01:00,1.756,3.264,4.796,7.692,162.47,26.410
2024-01-01T01:30,1.753,2.782,4.815,8.696,151.39,26.360
2024-01-01T02:00,1.724,3.031,4.973,7.407,146.65,26.320
2024-01-01T02:30,1.874,3.293,5.229,7.407,151.75,26.320
2024-01-01T03:00,1.877,3.442,5.443,8.333,161.33,26.320
2024-01-01T03:30,1.851,2.968,5.305,7.407,154.21,26.270
2024-01-01T04:00,1.864,2.777,5.561,7.692,158.95,26.270
2024-01-01T04:30,1.825,3.191,5.293,8.000,159.31,26.270
2024-01-01T05:00,1.881,3.356,5.213,8.000,154.56,26.270
2024-01-01T05:30,1.933,2.918,5.775,6.897,154.29,26.270
2024-01-01T06:00,1.899,3.026,5.563,7.692,149.55,26.220
2024-01-01T06:30,1.811,2.978,5.354,7.692,144.89,26.270
2024-01-01T07:00,1.850,3.223,5.343,7.407,150.60,26.220
2024-01-01T07:30,2.008,3.301,5.469,7.692,150.43,26.220
2024-01-01T08:00,1.907,3.092,5.595,7.407,143.66,26.130
2024-01-01T08:30,2.035,3.162,5.446,8.333,149.81,26.030
2024-01-01T09:00,1.956,3.448,5.176,10.000,169.33,26.130
2024-01-01T09:30,1.879,3.257,5.096,7.407,142.16,26.130
2024-01-01T10:00,1.894,3.279,5.343,7.407,139.61,26.130
2024-01-01T10:30,2.089,4.078,5.033,7.692,139.09,26.130
2024-01-01T11:00,2.119,3.597,5.437,8.333,145.42,26.170
2024-01-01T11:30,1.905,3.247,5.377,7.143,139.97,26.170
2024-01-01T12:00,2.071,3.260,5.317,8.333,134.43,26.130
2024-01-01T12:30,2.102,3.474,4.953,7.407,135.31,26.130
2024-01-01T13:00,2.297,3.979,5.349,7.692,133.64,26.130
2024-01-01T13:30,2.247,4.127,5.513,7.143,134.60,26.130
2024-01-01T14:00,2.058,3.440,5.291,7.143,138.47,26.130
2024-01-01T14:30,2.018,4.033,5.017,7.143,133.02,26.130
2024-01-01T15:00,2.037,3.628,5.475,7.407,141.11,26.130
2024-01-01T15:30,2.046,3.313,5.317,7.143,129.33,26.130
2024-01-01T16:00,1.966,3.114,5.350,7.143,129.86,26.130
2024-01-01T16:30,2.036,3.333,5.195,7.407,123.79,26.130
2024-01-01T17:00,2.035,3.200,4.992,7.143,137.50,26.130
2024-01-01T17:30,2.091,3.415,5.342,7.143,132.93,26.030
2024-01-01T18:00,2.081,3.922,5.456,7.407,132.40,26.030
2024-01-01T18:30,2.075,3.429,5.456,7.407,133.81,26.030
2024-01-01T19:00,1.978,3.237,5.348,7.692,138.82,26.030
2024-01-01T19:30,2.067,4.154,5.571,8.000,135.31,26.030
2024-01-01T20:00,2.022,3.538,5.456,7.407,131.09,26.030
2024-01-01T20:30,2.042,3.734,5.479,7.692,132.05,25.990
2024-01-01T21:00,2.047,3.177,5.622,7.692,139.88,25.990
2024-01-01T21:30,2.097,3.752,5.513,7.692,132.14,25.940
2024-01-01T22:00,2.113,3.103,5.396,7.692,135.75,25.940
2024-01-01T22:30,1.996,3.218,5.404,7.692,139.53,25.890
2024-01-01T23:00,2.240,3.863,5.499,7.407,128.10,25.890
2024-01-01T23:30,2.293,4.293,5.618,7.692,132.84,25.890
2024-01-02T00:00,2.156,3.459,5.608,8.000,130.91,25.890
2024-01-02T00:30,2.269,3.262,5.898,8.333,121.06,25.840
2024-01-02T01:00,2.269,3.776,5.639,7.407,129.42,25.800
2024-01-02T01:30,2.266,3.618,5.609,7.407,120.89,25.800
2024-01-02T02:00,2.114,3.379,5.376,8.000,127.22,25.800
2024-01-02T02:30,2.252,4.149,5.556,7.692,133.55,25.750
2024-01-02T03:00,2.144,3.523,5.479,8.000,118.87,25.750
2024-01-02T03:30,2.188,3.434,5.717,6.897,111.92,25.750
2024-01-02T04:00,2.310,3.353,5.793,8.000,116.84,25.750
2024-01-02T04:30,2.136,3.256,5.496,7.692,116.93,25.750
2024-01-02T05:00,2.420,4.277,5.709,7.143,113.42,25.750
2024-01-02T05:30,2.425,4.447,5.462,7.407,105.06,25.700
2024-01-02T06:00,2.466,3.757,5.734,7.143,113.42,25.700
2024-01-02T06:30,2.571,4.178,5.624,7.692,119.04,25.660
2024-01-02T07:00,2.485,4.033,5.456,8.000,102.69,25.660
2024-01-02T07:30,2.535,4.336,5.759,8.000,101.90,25.660
2024-01-02T08:00,2.708,4.842,5.900,8.000,104.89,25.610
2024-01-02T08:30,2.747,5.459,5.513,7.407,111.39,25.610
2024-01-02T09:00,2.814,5.051,5.578,7.692,110.69,25.610
2024-01-02T09:30,2.910,4.919,5.639,7.692,107.26,25.610
2024-01-02T10:00,2.950,4.299,5.861,8.333,114.56,25.560
2024-01-02T10:30,3.217,5.022,6.438,8.000,116.93,25.560
2024-01-02T11:00,3.003,4.725,5.868,8.000,104.10,25.560
2024-01-02T11:30,3.093,5.128,5.810,8.696,111.75,25.520
2024-01-02T12:00,3.178,6.472,5.961,8.000,109.55,25.470
2024-01-02T12:30,3.150,5.042,5.879,8.000,121.42,25.470
2024-01-02T13:00,3.003,4.961,5.954,8.696,110.69,25.520
2024-01-02T13:30,3.239,5.059,6.091,8.696,107.53,25.520
2024-01-02T14:00,3.388,5.292,6.340,8.333,111.48,25.520
2024-01-02T14:30,3.107,4.296,6.157,8.333,110.95,25.520
2024-01-02T15:00,2.939,4.732,6.090,8.333,112.27,25.520
2024-01-02T15:30,3.281,5.505,6.169,8.696,111.83,25.520
2024-01-02T16:00,2.985,5.220,6.181,8.696,113.06,25.520
2024-01-02T16:30,3.167,5.406,6.226,8.333,109.90,25.520
2024-01-02T17:00,3.060,5.777,6.113,8.696,105.68,25.520
2024-01-02T17:30,3.136,4.738,6.187,8.696,98.56,25.470
2024-01-02T18:00,3.096,5.043,5.989,8.000,109.02,25.470
2024-01-02T18:30,2.925,5.660,5.928,8.333,101.72,25.470
2024-01-02T19:00,3.000,4.932,6.042,7.692,106.82,25.420
2024-01-02T19:30,3.103,6.183,5.954,8.333,97.59,25.420
2024-01-02T20:00,2.940,5.260,5.862,8.333,106.56,25.380
2024-01-02T20:30,2.976,5.096,5.961,8.000,106.21,25.330
2024-01-02T21:00,2.751,4.365,5.745,8.333,99.53,25.330
2024-01-02T21:30,2.867,5.337,5.750,7.692,101.46,25.330
2024-01-02T22:00,2.794,4.638,5.926,8.000,99.88,25.330
2024-01-02T22:30,2.589,4.013,5.858,7.692,96.71,25.330
2024-01-02T23:00,2.805,4.702,6.017,8.000,101.72,25.330
2024-01-02T23:30,2.507,4.548,5.779,8.333,98.73,25.380
2024-01-03T00:00,2.511,4.300,5.901,8.000,100.40,25.380
2024-01-03T00:30,2.606,4.884,5.720,8.333,108.49,25.380
2024-01-03T01:00,2.594,5.229,5.974,8.333,105.33,25.380
2024-01-03T01:30,2.667,4.680,6.030,8.000,102.51,25.380
2024-01-03T02:00,2.412,3.887,5.692,8.000,95.48,25.380
2024-01-03T02:30,2.606,5.732,5.709,8.333,97.68,25.380
2024-01-03T03:00,2.418,3.478,5.399,8.333,102.08,25.330
2024-01-03T03:30,2.513,4.172,5.604,8.000,98.12,25.330
2024-01-03T04:00,2.370,5.328,5.268,8.000,102.95,25.280
2024-01-03T04:30,2.210,4.247,5.253,8.000,94.69,25.280
2024-01-03T05:00,2.330,4.388,5.134,7.692,100.40,25.280
2024-01-03T05:30,2.454,4.139,5.299,8.333,103.04,25.280
2024-01-03T06:00,2.251,3.874,5.045,8.333,97.15,25.280
2024-01-03T06:30,2.204,3.955,5.098,7.692,97.94,25.240
2024-01-03T07:00,2.260,3.836,5.168,8.333,90.29,25.240
2024-01-03T07:30,2.300,4.295,5.100,8.333,98.82,25.280
2024-01-03T08:00,2.117,4.297,5.158,8.000,163.53,25.280
2024-01-03T08:30,2.253,3.954,5.361,8.696,91.88,25.280
2024-01-03T09:00,2.140,4.134,5.368,8.333,89.86,25.280
2024-01-03T09:30,2.218,3.932,5.470,8.000,94.87,25.280
2024-01-03T10:00,2.139,4.384,5.375,8.333,92.05,25.330
2024-01-03T10:30,1.991,3.147,5.235,8.333,96.01,25.330
2024-01-03T11:00,1.986,3.792,5.433,8.333,96.54,25.560
2024-01-03T11:30,2.135,3.456,5.326,8.333,96.18,25.610
2024-01-03T12:00,1.981,3.770,5.213,8.000,92.49,25.610
2024-01-03T12:30,2.077,3.882,5.396,8.000,98.12,25.610
2024-01-03T13:00,1.940,2.981,5.229,8.333,98.29,25.660
2024-01-03T13:30,1.970,3.826,5.048,8.000,104.10,25.660
2024-01-03T14:00,2.048,3.199,5.114,8.333,103.31,25.660
2024-01-03T14:30,2.156,3.957,5.286,8.000,95.22,25.700
2024-01-03T15:00,2.202,3.990,5.233,6.452,145.06,25.700
2024-01-03T15:30,2.148,3.844,5.196,7.692,105.50,25.660
2024-01-03T16:00,2.055,3.517,5.331,7.692,94.43,25.660
2024-01-03T16:30,2.115,3.728,5.114,5.882,126.78,25.660
2024-01-03T17:00,2.180,3.869,5.184,6.061,153.42,25.660
2024-01-03T17:30,2.189,4.030,5.169,7.692,108.32,25.610
2024-01-03T18:00,2.206,3.949,5.212,6.897,108.93,25.610
2024-01-03T18:30,2.130,4.016,5.047,7.407,141.02,25.610
2024-01-03T19:00,2.045,4.076,5.031,6.452,148.05,25.610
2024-01-03T19:30,2.042,3.281,5.030,7.143,110.69,25.750
2024-01-03T20:00,2.029,3.415,5.063,7.407,109.55,25.750
2024-01-03T20:30,2.029,3.044,5.118,7.143,110.25,25.750
2024-01-03T21:00,2.010,3.237,5.095,6.897,152.27,25.840
2024-01-03T21:30,1.906,3.111,5.072,6.061,108.58,25.890
2024-01-03T22:00,1.877,3.166,4.951,7.143,122.65,25.940
2024-01-03T22:30,1.737,2.713,4.930,5.714,112.18,25.940
2024-01-03T23:00,1.740,2.851,5.003,8.000,115.26,25.890
2024-01-03T23:30,1.732,2.863,4.914,5.882,163.53,26.080
2024-01-04T00:00,1.688,2.734,5.021,7.407,104.80,26.170
2024-01-04T00:30,1.573,2.861,4.907,8.000,114.21,26.220
2024-01-04T01:00,1.584,2.594,4.772,8.000,117.55,26.220
2024-01-04T01:30,1.593,2.914,4.964,8.000,114.82,26.220
2024-01-04T02:00,1.644,3.091,5.196,8.000,116.14,26.270
2024-01-04T02:30,1.700,2.992,5.471,8.333,127.66,26.320
2024-01-04T03:00,1.620,2.558,5.107,8.333,122.21,26.320
2024-01-04T03:30,1.653,2.758,5.375,8.333,117.55,26.320
2024-01-04T04:00,1.613,2.821,5.124,8.000,123.97,26.320
2024-01-04T04:30,1.754,3.251,5.517,8.333,123.88,26.270
2024-01-04T05:00,1.741,2.911,5.481,8.333,131.79,26.270
2024-01-04T05:30,1.749,2.865,5.553,8.000,123.17,26.270
2024-01-04T06:00,1.663,3.116,5.575,8.333,129.68,26.220
2024-01-04T06:30,1.741,2.756,5.672,8.000,121.77,26.220
2024-01-04T07:00,1.540,2.546,5.157,8.333,126.87,26.220
2024-01-04T07:30,1.670,2.943,5.596,8.333,125.81,26.220
2024-01-04T08:00,1.664,2.765,5.440,8.333,123.26,26.220
2024-01-04T08:30,1.600,2.531,5.716,8.333,126.34,26.220
2024-01-04T09:00,1.744,2.996,5.912,8.000,116.49,26.270
2024-01-04T09:30,1.673,3.124,5.584,9.091,129.77,26.270
2024-01-04T10:00,1.819,2.751,6.071,8.696,126.87,26.320
2024-01-04T10:30,1.803,3.064,5.962,8.000,124.76,26.320
2024-01-04T11:00,1.795,2.935,6.093,8.696,123.35,26.360
2024-01-04T11:30,1.694,2.735,5.928,9.091,127.83,26.360
2024-01-04T12:00,1.605,2.558,5.749,8.696,127.04,26.410
2024-01-04T12:30,1.824,2.847,6.013,8.000,136.27,26.460
2024-01-04T13:00,1.623,3.017,5.836,8.696,134.25,26.510
2024-01-04T13:30,1.718,2.830,5.975,8.696,138.21,26.510
2024-01-04T14:00,1.545,2.692,5.786,8.000,137.59,26.550
2024-01-04T14:30,1.600,2.502,5.761,8.333,132.14,26.510
2024-01-04T15:00,1.794,3.353,6.425,8.696,141.11,26.510
2024-01-04T15:30,1.607,2.812,5.678,8.696,137.24,26.550
2024-01-04T16:00,1.630,2.777,6.041,8.696,133.81,26.550
2024-01-04T16:30,1.691,2.699,5.937,8.333,134.43,26.510
2024-01-04T17:00,1.600,2.870,5.716,8.696,134.69,26.410
2024-01-04T17:30,1.566,2.499,5.653,8.696,131.44,26.320
2024-01-04T18:00,1.687,2.627,5.962,8.333,132.58,26.220
2024-01-04T18:30,1.717,3.250,5.929,8.696,130.29,26.080
2024-01-04T19:00,1.514,2.735,5.430,7.692,125.55,25.990
2024-01-04T19:30,1.457,2.427,5.657,8.696,125.46,25.890
2024-01-04T20:00,1.452,2.550,5.769,8.696,127.39,25.990
2024-01-04T20:30,1.477,2.330,5.580,8.696,131.53,26.220
2024-01-04T21:00,1.337,2.150,5.504,8.696,135.13,26.320
2024-01-04T21:30,1.263,2.489,5.381,8.333,128.10,26.410
2024-01-04T22:00,1.369,2.468,5.627,8.696,136.36,26.550
2024-01-04T22:30,1.290,2.054,5.405,8.696,138.91,26.550
2024-01-04T23:00,1.202,2.330,5.317,8.000,123.70,26.510
2024-01-04T23:30,1.220,2.103,5.433,8.000,129.77,26.510
2024-01-05T00:00,1.207,2.152,5.316,8.696,129.50,26.510
2024-01-05T00:30,1.140,2.033,5.080,8.333,130.38,26.510
2024-01-05T01:00,1.166,2.106,5.199,8.696,130.65,26.510
2024-01-05T01:30,1.139,1.991,5.204,8.696,125.28,26.510
2024-01-05T02:00,1.108,1.849,5.055,7.407,129.68,26.510
2024-01-05T02:30,1.207,2.124,5.127,8.696,126.43,26.510
2024-01-05T03:00,1.125,2.064,5.000,8.696,122.12,26.510
2024-01-05T03:30,1.177,1.986,4.887,8.333,119.22,26.510
2024-01-05T04:00,1.206,2.105,4.696,8.000,123.26,26.510
2024-01-05T04:30,1.193,2.588,4.584,8.333,123.44,26.460
2024-01-05T05:00,1.248,2.017,4.808,8.000,129.15,26.410
2024-01-05T05:30,1.288,2.208,4.830,8.333,133.37,26.410
2024-01-05T06:00,1.353,2.290,4.791,8.333,143.13,26.410
2024-01-05T06:30,1.317,2.305,4.696,7.692,125.20,26.410
2024-01-05T07:00,1.419,2.293,4.766,7.407,125.64,26.510
2024-01-05T07:30,1.529,2.387,4.949,8.000,124.93,26.510
2024-01-05T08:00,1.551,2.608,4.910,5.263,175.31,26.510
2024-01-05T08:30,1.652,3.403,4.796,5.128,180.05,26.510
2024-01-05T09:00,1.522,2.313,4.676,5.714,172.49,26.510
2024-01-05T09:30,1.531,2.252,4.771,8.333,136.10,26.510
2024-01-05T10:00,1.623,2.890,4.803,5.263,174.69,26.510
2024-01-05T10:30,1.671,2.874,4.917,5.714,170.38,26.460
2024-01-05T11:00,1.689,3.054,4.840,5.714,171.26,26.460
2024-01-05T11:30,1.671,3.192,4.801,5.882,166.34,26.510
2024-01-05T12:00,1.610,2.745,4.831,5.263,165.64,26.510
2024-01-05T12:30,1.685,2.385,4.966,6.250,178.73,26.510
2024-01-05T13:00,1.823,3.053,5.198,6.061,182.25,26.550
2024-01-05T13:30,1.717,2.977,5.132,5.714,183.92,26.550
2024-01-05T14:00,1.755,3.989,5.090,6.452,175.92,26.600
2024-01-05T14:30,1.713,3.116,5.036,6.061,163.26,26.600
2024-01-05T15:00,1.725,3.485,4.833,6.061,159.92,26.600
2024-01-05T15:30,1.718,2.698,4.892,5.714,172.14,26.650
2024-01-05T16:00,1.867,3.039,5.058,5.882,179.17,26.650
2024-01-05T16:30,1.942,3.073,4.998,6.061,164.76,26.650
2024-01-05T17:00,2.101,3.647,5.344,6.452,168.18,26.650
2024-01-05T17:30,2.019,3.654,5.169,6.061,162.91,26.650
2024-01-05T18:00,1.992,3.490,5.006,6.667,169.77,26.650
2024-01-05T18:30,1.817,3.298,4.965,6.667,165.20,26.600
2024-01-05T19:00,1.829,3.386,4.924,6.250,174.16,26.600
2024-01-05T19:30,1.940,3.426,5.048,6.452,164.49,26.550
2024-01-05T20:00,2.046,3.468,4.983,5.714,169.94,26.550
2024-01-05T20:30,1.984,3.210,5.055,5.882,179.61,26.550
2024-01-05T21:00,2.027,4.474,4.904,6.250,166.43,26.550
2024-01-05T21:30,1.916,2.884,5.116,6.452,173.20,26.550
2024-01-05T22:00,1.875,3.056,4.887,6.061,177.94,26.550
2024-01-05T22:30,1.946,3.111,5.144,6.061,181.46,26.550
2024-01-05T23:00,1.917,3.081,4.667,5.714,184.98,26.550
2024-01-05T23:30,2.001,3.025,5.027,6.250,183.66,26.600
2024-01-06T00:00,2.139,3.774,5.068,5.714,174.60,26.600
2024-01-06T00:30,2.150,3.510,5.273,6.452,190.60,26.600
2024-01-06T01:00,2.169,3.704,5.147,6.250,178.29,26.600
2024-01-06T01:30,2.551,4.270,5.317,6.061,181.90,26.600
2024-01-06T02:00,2.554,4.811,5.330,6.667,179.88,26.600
2024-01-06T02:30,2.609,4.232,5.356,7.407,174.51,26.550
2024-01-06T03:00,2.934,4.818,5.908,7.407,178.03,26.550
2024-01-06T03:30,2.944,5.159,5.803,7.692,182.78,26.550
2024-01-06T04:00,2.812,4.693,5.701,7.407,176.71,26.510
2024-01-06T04:30,3.085,4.826,5.815,7.692,165.20,26.510
2024-01-06T05:00,3.155,5.674,5.913,8.000,170.91,26.510
2024-01-06T05:30,2.954,5.858,5.759,7.143,164.58,26.510
2024-01-06T06:00,2.862,5.332,5.778,7.692,171.44,26.510
2024-01-06T06:30,2.907,4.954,5.713,7.692,170.03,26.510
2024-01-06T07:00,3.022,4.572,5.858,8.000,166.78,26.510
2024-01-06T07:30,2.918,5.402,5.835,8.333,166.87,26.460
2024-01-06T08:00,2.768,4.411,5.743,8.696,175.13,26.510
2024-01-06T08:30,2.716,4.034,5.679,8.333,188.05,26.460
2024-01-06T09:00,2.712,4.832,5.828,8.696,174.08,26.510
2024-01-06T09:30,2.800,4.752,6.170,7.692,178.56,26.460
2024-01-06T10:00,2.564,4.565,5.630,8.333,167.92,26.460
2024-01-06T10:30,2.578,4.550,5.522,7.692,169.06,26.410
2024-01-06T11:00,2.406,4.434,5.349,8.696,166.25,26.410
2024-01-06T11:30,2.596,4.179,5.638,8.333,162.38,26.460
2024-01-06T12:00,2.758,4.542,5.655,6.897,149.46,26.510
2024-01-06T12:30,2.535,3.916,5.761,9.091,160.54,26.510
2024-01-06T13:00,2.500,5.605,5.438,7.407,139.97,26.510
2024-01-06T13:30,2.581,4.371,5.498,8.333,155.44,26.510
2024-01-06T14:00,2.740,5.582,5.750,6.667,141.11,26.510
2024-01-06T14:30,2.576,4.459,5.631,6.667,141.37,26.510
2024-01-06T15:00,2.516,3.779,5.518,8.333,161.42,26.510
2024-01-06T15:30,2.619,5.103,5.775,9.091,139.00,26.460
2024-01-06T16:00,2.594,4.312,5.638,8.696,154.12,26.510
2024-01-06T16:30,2.455,3.741,5.650,6.452,130.38,26.460
2024-01-06T17:00,2.389,4.519,5.466,9.091,147.61,26.460
2024-01-06T17:30,2.264,3.809,5.184,6.061,130.91,26.410
2024-01-06T18:00,2.374,4.260,5.323,7.692,146.12,26.410
2024-01-06T18:30,2.284,3.450,5.399,8.333,140.93,26.410
2024-01-06T19:00,2.366,4.173,5.507,8.333,149.37,26.360
2024-01-06T19:30,2.163,3.859,5.234,7.407,127.31,26.360
2024-01-06T20:00,2.202,3.918,5.401,7.143,119.39,26.360
2024-01-06T20:30,2.178,3.383,5.214,7.407,130.56,26.320
2024-01-06T21:00,2.236,4.041,5.233,8.000,140.05,26.320
2024-01-06T21:30,2.223,3.890,5.666,8.000,131.17,26.320
2024-01-06T22:00,2.166,4.121,5.120,7.143,113.94,26.320
2024-01-06T22:30,2.041,3.549,5.384,7.407,109.28,26.320
2024-01-06T23:00,2.026,3.434,5.132,7.407,129.06,26.320
2024-01-06T23:30,2.052,3.562,5.191,8.000,130.03,26.320
2024-01-07T00:00,2.085,4.174,5.379,7.407,116.84,26.320
2024-01-07T00:30,1.975,3.792,5.098,7.407,132.49,26.320
2024-01-07T01:00,1.939,3.263,5.208,7.407,113.59,26.320
2024-01-07T01:30,1.900,3.328,5.340,7.692,138.73,26.270
2024-01-07T02:00,2.128,3.737,5.383,8.000,123.17,26.270
2024-01-07T02:30,2.006,3.283,5.258,8.696,125.20,26.270
2024-01-07T03:00,1.806,3.431,5.088,8.333,137.86,26.270
2024-01-07T03:30,1.972,3.132,5.353,8.333,127.66,26.270
2024-01-07T04:00,1.799,3.066,5.105,8.000,132.49,26.270
2024-01-07T04:30,1.837,3.086,5.534,8.333,127.57,26.270
2024-01-07T05:00,1.814,3.176,5.437,8.000,123.61,26.270
2024-01-07T05:30,1.849,3.047,5.706,8.000,125.64,26.220
2024-01-07T06:00,1.843,3.307,5.493,8.000,123.00,26.270
2024-01-07T06:30,1.749,3.070,5.192,7.692,129.42,26.270
2024-01-07T07:00,1.829,3.195,5.437,8.333,141.20,26.270
2024-01-07T07:30,1.723,2.934,4.984,7.692,130.38,26.270
2024-01-07T08:00,1.877,3.182,5.379,7.407,124.67,26.270
2024-01-07T08:30,1.909,3.365,5.436,7.407,120.01,26.270
2024-01-07T09:00,1.806,2.924,5.716,8.000,124.32,26.270
2024-01-07T09:30,1.945,3.264,5.648,7.143,132.14,26.320
2024-01-07T10:00,1.985,3.145,5.684,8.000,121.68,26.320
2024-01-07T10:30,1.979,3.835,5.358,8.333,120.18,26.360
2024-01-07T11:00,2.060,3.389,5.381,7.692,124.84,26.360
2024-01-07T11:30,1.926,3.066,5.261,7.407,117.11,26.360
2024-01-07T12:00,2.031,3.427,5.457,7.692,125.11,26.410
2024-01-07T12:30,1.996,2.926,5.775,8.000,116.76,26.410
2024-01-07T13:00,1.970,2.916,5.791,7.692,116.84,26.410
2024-01-07T13:30,1.906,3.014,5.700,8.000,115.17,26.460
2024-01-07T14:00,1.940,3.161,5.799,8.000,120.45,26.460
2024-01-07T14:30,1.845,3.193,5.376,8.000,119.48,26.460
2024-01-07T15:00,1.903,3.653,5.733,8.333,122.82,26.460
2024-01-07T15:30,1.993,3.024,5.539,7.407,114.12,26.410
2024-01-07T16:00,1.813,3.152,5.361,7.692,118.08,26.410
2024-01-07T16:30,1.891,3.377,5.451,7.692,107.88,26.320
2024-01-07T17:00,2.060,4.107,5.500,7.692,110.43,26.270
2024-01-07T17:30,1.954,3.331,5.406,7.692,112.71,26.170
2024-01-07T18:00,1.984,3.495,5.338,8.000,117.55,26.130
2024-01-07T18:30,2.031,3.107,5.447,8.000,113.33,26.080
2024-01-07T19:00,2.134,3.324,5.508,7.407,111.57,26.030
2024-01-07T19:30,1.851,2.896,5.089,8.333,115.44,26.030
2024-01-07T20:00,2.087,3.760,5.276,8.000,108.05,26.030
2024-01-07T20:30,2.091,3.668,5.358,8.000,115.79,25.940
2024-01-07T21:00,1.902,3.132,5.069,8.000,112.27,25.890
2024-01-07T21:30,1.977,3.351,5.382,8.333,110.34,25.750
2024-01-07T22:00,1.929,3.317,5.131,8.000,110.16,25.660
2024-01-07T22:30,1.796,2.753,5.057,8.333,116.58,25.660
2024-01-07T23:00,1.918,3.387,5.258,7.692,106.73,25.610
2024-01-07T23:30,1.903,3.355,5.307,7.692,108.49,25.660
2024-01-08T00:00,1.890,3.790,5.223,8.333,106.03,25.700
2024-01-08T00:30,1.776,2.499,5.314,7.407,112.27,25.750
2024-01-08T01:00,1.865,3.368,5.399,8.333,104.36,25.750
2024-01-08T01:30,1.746,2.888,5.340,8.000,105.15,25.940
2024-01-08T02:00,1.758,2.745,5.399,7.692,110.25,26.170
2024-01-08T02:30,1.607,2.620,5.000,7.692,98.47,26.270
2024-01-08T03:00,1.702,2.909,4.898,7.692,109.72,26.360
2024-01-08T03:30,1.717,3.050,5.066,8.333,105.06,26.360
2024-01-08T04:00,1.721,2.928,5.334,8.000,109.20,26.360
2024-01-08T04:30,1.732,3.015,5.291,7.692,105.42,26.360
2024-01-08T05:00,1.557,2.791,5.065,8.000,104.45,26.410
2024-01-08T05:30,1.657,3.093,5.457,7.692,101.28,26.410
2024-01-08T06:00,1.619,2.772,5.419,8.000,105.15,26.410
2024-01-08T06:30,1.722,2.715,5.758,8.000,107.44,26.410
2024-01-08T07:00,1.555,2.816,5.545,8.000,97.86,26.410
2024-01-08T07:30,1.702,3.098,5.902,8.000,96.98,26.410
2024-01-08T08:00,1.663,2.673,6.119,8.000,99.97,26.410
2024-01-08T08:30,1.708,3.070,5.561,8.000,103.39,26.410
2024-01-08T09:00,1.662,3.049,5.301,8.000,106.91,26.510
2024-01-08T09:30,1.746,2.757,5.325,8.000,103.39,26.550
2024-01-08T10:00,1.743,2.810,5.523,8.333,116.14,26.600
2024-01-08T10:30,1.873,2.901,5.638,8.333,112.01,26.600
2024-01-08T11:00,1.758,3.216,5.426,8.333,116.76,26.600
2024-01-08T11:30,1.711,3.509,5.007,8.333,109.55,26.650
2024-01-08T12:00,1.830,3.034,5.425,8.000,107.44,26.700
2024-01-08T12:30,1.831,3.122,5.482,8.333,108.67,26.600
2024-01-08T13:00,1.713,3.042,5.023,8.696,108.49,26.410
2024-01-08T13:30,1.725,3.010,5.257,8.333,109.37,26.600
2024-01-08T14:00,1.696,3.376,5.046,8.333,110.78,26.650
2024-01-08T14:30,1.906,3.413,5.369,8.696,106.29,26.650
2024-01-08T15:00,1.819,3.525,5.351,8.000,112.62,26.650
2024-01-08T15:30,1.937,3.054,5.487,8.333,105.77,26.650
2024-01-08T16:00,1.829,3.096,5.366,7.692,108.67,26.650
2024-01-08T16:30,1.807,2.869,5.376,8.696,104.01,26.650
2024-01-08T17:00,1.910,3.122,5.488,8.000,110.51,26.650
2024-01-08T17:30,1.739,4.072,5.385,8.696,112.27,26.600
2024-01-08T18:00,1.987,3.214,5.851,8.000,104.18,26.600
2024-01-08T18:30,1.763,2.944,5.496,8.333,107.00,26.600
2024-01-08T19:00,1.839,3.219,5.519,8.333,107.09,26.550
2024-01-08T19:30,1.916,3.596,5.558,8.333,103.75,26.550
2024-01-08T20:00,1.744,2.677,5.124,8.000,103.83,26.510
2024-01-08T20:30,1.881,3.415,5.616,8.333,103.92,26.510
2024-01-08T21:00,1.721,2.763,5.362,8.696,97.24,26.510
2024-01-08T21:30,1.766,2.683,5.451,8.333,106.03,26.460
2024-01-08T22:00,1.641,3.051,5.306,8.696,107.61,26.410
2024-01-08T22:30,1.765,3.284,5.381,8.333,113.86,26.510
2024-01-08T23:00,1.673,2.826,5.388,7.692,109.64,26.460
2024-01-08T23:30,1.571,2.546,5.235,8.333,113.59,26.320
2024-01-09T00:00,1.631,2.513,5.385,8.333,114.21,26.270
2024-01-09T00:30,1.679,2.679,5.452,8.333,103.92,26.270
2024-01-09T01:00,1.651,2.591,5.737,8.333,105.68,26.410
2024-01-09T01:30,1.747,2.864,5.716,8.696,103.48,26.220
2024-01-09T02:00,1.529,2.509,5.175,8.333,94.95,26.220
2024-01-09T02:30,1.576,3.132,5.087,8.333,99.44,26.270
2024-01-09T03:00,1.518,2.891,5.362,8.696,113.06,26.170
2024-01-09T03:30,1.535,2.796,5.690,8.333,99.26,25.610
2024-01-09T04:00,1.591,2.467,5.716,8.333,103.92,25.700
2024-01-09T04:30,1.524,2.540,5.719,8.000,104.18,26.360
2024-01-09T05:00,1.449,2.226,5.859,8.000,105.59,26.360
2024-01-09T05:30,1.502,2.718,5.844,8.333,111.48,26.360
2024-01-09T06:00,1.384,2.662,6.008,8.333,103.31,26.360
2024-01-09T06:30,1.498,2.602,6.204,8.333,104.89,26.360
