Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2021 09 10 06	34.959
2021 09 10 07	34.959
2021 09 10 08	34.959
2021 09 10 09	34.959
2021 09 10 10	34.959
2021 09 10 11	34.959
2021 09 10 12	34.959
2021 09 10 13	34.959
2021 09 10 14	34.959
2021 09 10 15	34.959
2021 09 10 16	34.959
2021 09 10 17	34.959
2021 09 10 18	34.959
2021 09 10 19	34.959
2021 09 10 20	34.959
2021 09 10 21	34.959
2021 09 10 22	34.959
2021 09 10 23	34.959
2021 09 11 00	35.033
2021 09 11 01	35.033
2021 09 11 02	35.033
2021 09 11 03	35.033
2021 09 11 04	35.033
2021 09 11 05	35.033
2021 09 11 06	35.033
2021 09 11 07	35.033
2021 09 11 08	35.033
2021 09 11 09	35.033
2021 09 11 10	35.033
2021 09 11 11	35.033
2021 09 11 12	35.033
2021 09 11 13	35.033
2021 09 11 14	35.033
2021 09 11 15	35.033
2021 09 11 16	35.033
2021 09 11 17	35.033
2021 09 11 18	35.033
2021 09 11 19	35.033
2021 09 11 20	35.033
2021 09 11 21	35.033
2021 09 11 22	35.033
2021 09 11 23	35.033
2021 09 12 00	34.999
2021 09 12 01	34.999
2021 09 12 02	34.999
2021 09 12 03	34.999
2021 09 12 04	34.999
2021 09 12 05	34.999
2021 09 12 06	34.999
2021 09 12 07	34.999
2021 09 12 08	34.999
2021 09 12 09	34.999
2021 09 12 10	34.999
2021 09 12 11	34.999
2021 09 12 12	34.999
2021 09 12 13	34.999
2021 09 12 14	34.999
2021 09 12 15	34.999
2021 09 12 16	34.999
2021 09 12 17	34.999
2021 09 12 18	34.999
2021 09 12 19	34.999
2021 09 12 20	34.999
2021 09 12 21	34.999
2021 09 12 22	34.999
2021 09 12 23	34.999
2021 09 13 00	34.952
2021 09 13 01	34.952
2021 09 13 02	34.952
2021 09 13 03	34.952
2021 09 13 04	34.952
2021 09 13 05	34.952
2021 09 13 06	34.952
2021 09 13 07	34.952
2021 09 13 08	34.952
2021 09 13 09	34.952
2021 09 13 10	34.952
2021 09 13 11	34.952
2021 09 13 12	34.952
2021 09 13 13	34.952
2021 09 13 14	34.952
2021 09 13 15	34.952
2021 09 13 16	34.952
2021 09 13 17	34.952
2021 09 13 18	34.952
2021 09 13 19	34.952
2021 09 13 20	34.952
2021 09 13 21	34.952
2021 09 13 22	34.952
2021 09 13 23	34.952
2021 09 14 00	34.971
2021 09 14 01	34.971
2021 09 14 02	34.971
2021 09 14 03	34.971
2021 09 14 04	34.971
2021 09 14 05	34.971
2021 09 14 06	34.971
2021 09 14 07	34.971
2021 09 14 08	34.971
2021 09 14 09	34.971
2021 09 14 10	34.971
2021 09 14 11	34.971
2021 09 14 12	34.971
2021 09 14 13	34.971
2021 09 14 14	34.971
2021 09 14 15	34.971
2021 09 14 16	34.971
2021 09 14 17	34.971
2021 09 14 18	34.971
2021 09 14 19	34.971
2021 09 14 20	34.971
2021 09 14 21	34.971
2021 09 14 22	34.971
2021 09 14 23	34.971
2021 09 15 00	34.793
2021 09 15 01	34.793
2021 09 15 02	34.793
2021 09 15 03	34.793
2021 09 15 04	34.793
2021 09 15 05	34.793
2021 09 15 06	34.793
2021 09 15 07	34.793
2021 09 15 08	34.793
2021 09 15 09	34.793
2021 09 15 10	34.793
2021 09 15 11	34.793
2021 09 15 12	34.793
2021 09 15 13	34.793
2021 09 15 14	34.793
2021 09 15 15	34.793
2021 09 15 16	34.793
2021 09 15 17	34.793
2021 09 15 18	34.793
2021 09 15 19	34.793
2021 09 15 20	34.793
2021 09 15 21	34.793
2021 09 15 22	34.793
2021 09 15 23	34.793
2021 09 16 00	34.625
2021 09 16 01	34.625
2021 09 16 02	34.625
2021 09 16 03	34.625
2021 09 16 04	34.625
2021 09 16 05	34.625
2021 09 16 06	34.625
2021 09 16 07	34.625
2021 09 16 08	34.625
2021 09 16 09	34.625
2021 09 16 10	34.625
2021 09 16 11	34.625
2021 09 16 12	34.625
2021 09 16 13	34.625
2021 09 16 14	34.625
2021 09 16 15	34.625
2021 09 16 16	34.625
2021 09 16 17	34.625
2021 09 16 18	34.625
2021 09 16 19	34.625
2021 09 16 20	34.625
2021 09 16 21	34.625
2021 09 16 22	34.625
2021 09 16 23	34.625
2021 09 17 00	34.804
2021 09 17 01	34.804
2021 09 17 02	34.804
2021 09 17 03	34.804
2021 09 17 04	34.804
2021 09 17 05	34.804
2021 09 17 06	34.804
2021 09 17 07	34.804
2021 09 17 08	34.804
2021 09 17 09	34.804
2021 09 17 10	34.804
2021 09 17 11	34.804
2021 09 17 12	34.804
2021 09 17 13	34.804
2021 09 17 14	34.804
2021 09 17 15	34.804
2021 09 17 16	34.804
2021 09 17 17	34.804
2021 09 17 18	34.804
2021 09 17 19	34.804
2021 09 17 20	34.804
2021 09 17 21	34.804
2021 09 17 22	34.804
2021 09 17 23	34.804
2021 09 18 00	35.057
2021 09 18 01	35.057
2021 09 18 02	35.057
2021 09 18 03	35.057
2021 09 18 04	35.057
2021 09 18 05	35.057
2021 09 18 06	35.057
2021 09 18 07	35.057
2021 09 18 08	35.057
2021 09 18 09	35.057
2021 09 18 10	35.057
2021 09 18 11	35.057
2021 09 18 12	35.057
2021 09 18 13	35.057
2021 09 18 14	35.057
2021 09 18 15	35.057
2021 09 18 16	35.057
2021 09 18 17	35.057
2021 09 18 18	35.057
2021 09 18 19	35.057
2021 09 18 20	35.057
2021 09 18 21	35.057
2021 09 18 22	35.057
2021 09 18 23	35.057
2021 09 20 00	35.125
2021 09 20 01	35.125
2021 09 20 02	35.125
2021 09 20 03	35.125
2021 09 20 04	35.125
2021 09 20 05	35.125
2021 09 20 06	35.125
2021 09 20 07	35.125
2021 09 20 08	35.125
2021 09 20 09	35.125
2021 09 20 10	35.125
2021 09 20 11	35.125
2021 09 20 12	35.125
2021 09 20 13	35.125
2021 09 20 14	35.125
2021 09 20 15	35.125
2021 09 20 16	35.125
2021 09 20 17	35.125
2021 09 20 18	35.125
2021 09 20 19	35.125
2021 09 20 20	35.125
2021 09 20 21	35.125
2021 09 20 22	35.125
2021 09 20 23	35.125
2021 09 21 00	34.935
2021 09 21 01	34.935
2021 09 21 02	34.935
2021 09 21 03	34.935
2021 09 21 04	34.935
2021 09 21 05	34.935
2021 09 21 06	34.935
2021 09 21 07	34.935
2021 09 21 08	34.935
2021 09 21 09	34.935
2021 09 21 10	34.935
2021 09 21 11	34.935
2021 09 21 12	34.935
2021 09 21 13	34.935
2021 09 21 14	34.935
2021 09 21 15	34.935
2021 09 21 16	34.935
2021 09 21 17	34.935
2021 09 21 18	34.935
2021 09 21 19	34.935
2021 09 21 20	34.935
2021 09 21 21	34.935
2021 09 21 22	34.935
2021 09 21 23	34.935
2021 09 22 00	34.718
2021 09 22 01	34.718
2021 09 22 02	34.718
2021 09 22 03	34.718
2021 09 22 04	34.718
2021 09 22 05	34.718
2021 09 22 06	34.718
2021 09 22 07	34.718
2021 09 22 08	34.718
2021 09 22 09	34.718
2021 09 22 10	34.718
2021 09 22 11	34.718
2021 09 22 12	34.718
2021 09 22 13	34.718
2021 09 22 14	34.718
2021 09 22 15	34.718
2021 09 22 16	34.718
2021 09 22 17	34.718
2021 09 22 18	34.718
2021 09 22 19	34.718
2021 09 22 20	34.718
2021 09 22 21	34.718
2021 09 22 22	34.718
2021 09 22 23	34.718
2021 09 23 00	34.89
2021 09 23 01	34.89
2021 09 23 02	34.89
2021 09 23 03	34.89
2021 09 23 04	34.89
2021 09 23 05	34.89
2021 09 23 06	34.89
2021 09 23 07	34.89
2021 09 23 08	34.89
2021 09 23 09	34.89
2021 09 23 10	34.89
2021 09 23 11	34.89
2021 09 23 12	34.89
2021 09 23 13	34.89
2021 09 23 14	34.89
2021 09 23 15	34.89
2021 09 23 16	34.89
2021 09 23 17	34.89
2021 09 23 18	34.89
2021 09 23 19	34.89
2021 09 23 20	34.89
2021 09 23 21	34.89
2021 09 23 22	34.89
2021 09 23 23	34.89
2021 09 24 00	35.03
2021 09 24 01	35.03
2021 09 24 02	35.03
2021 09 24 03	35.03
2021 09 24 04	35.03
2021 09 24 05	35.03
2021 09 24 06	35.03
2021 09 24 07	35.03
2021 09 24 08	35.03
2021 09 24 09	35.03
2021 09 24 10	35.03
2021 09 24 11	35.03
2021 09 24 12	35.03
2021 09 24 13	35.03
2021 09 24 14	35.03
2021 09 24 15	35.03
2021 09 24 16	35.03
2021 09 24 17	35.03
2021 09 24 18	35.03
2021 09 24 19	35.03
2021 09 24 20	35.03
2021 09 24 21	35.03
2021 09 24 22	35.03
2021 09 24 23	35.03
2021 09 25 00	35.086
2021 09 25 01	35.086
2021 09 25 02	35.086
2021 09 25 03	35.086
2021 09 25 04	35.086
2021 09 25 05	35.086
2021 09 25 06	35.086
2021 09 25 07	35.086
2021 09 25 08	35.086
2021 09 25 09	35.086
2021 09 25 10	35.086
2021 09 25 11	35.086
2021 09 25 12	35.086
2021 09 25 13	35.086
2021 09 25 14	35.086
2021 09 25 15	35.086
2021 09 25 16	35.086
2021 09 25 17	35.086
2021 09 25 18	35.086
2021 09 25 19	35.086
2021 09 25 20	35.086
2021 09 25 21	35.086
2021 09 25 22	35.086
2021 09 25 23	35.086
2021 09 26 00	34.991
2021 09 26 01	34.991
2021 09 26 02	34.991
2021 09 26 03	34.991
2021 09 26 04	34.991
2021 09 26 05	34.991
2021 09 26 06	34.991
2021 09 26 07	34.991
2021 09 26 08	34.991
2021 09 26 09	34.991
2021 09 26 10	34.991
2021 09 26 11	34.991
2021 09 26 12	34.991
2021 09 26 13	34.991
2021 09 26 14	34.991
2021 09 26 15	34.991
2021 09 26 16	34.991
2021 09 26 17	34.991
2021 09 26 18	34.991
2021 09 26 19	34.991
2021 09 26 20	34.991
2021 09 26 21	34.991
2021 09 26 22	34.991
2021 09 26 23	34.991
2021 09 27 00	35.089
2021 09 27 01	35.089
2021 09 27 02	35.089
2021 09 27 03	35.089
2021 09 27 04	35.089
2021 09 27 05	35.089
2021 09 27 06	35.089
2021 09 27 07	35.089
2021 09 27 08	35.089
2021 09 27 09	35.089
2021 09 27 10	35.089
2021 09 27 11	35.089
2021 09 27 12	35.089
2021 09 27 13	35.089
2021 09 27 14	35.089
2021 09 27 15	35.089
2021 09 27 16	35.089
2021 09 27 17	35.089
2021 09 27 18	35.089
2021 09 27 19	35.089
2021 09 27 20	35.089
2021 09 27 21	35.089
2021 09 27 22	35.089
2021 09 27 23	35.089
2021 09 28 00	35.124
2021 09 28 01	35.124
2021 09 28 02	35.124
2021 09 28 03	35.124
2021 09 28 04	35.124
2021 09 28 05	35.124
2021 09 28 06	35.124
2021 09 28 07	35.124
2021 09 28 08	35.124
2021 09 28 09	35.124
2021 09 28 10	35.124
2021 09 28 11	35.124
2021 09 28 12	35.124
2021 09 28 13	35.124
2021 09 28 14	35.124
2021 09 28 15	35.124
2021 09 28 16	35.124
2021 09 28 17	35.124
2021 09 28 18	35.124
2021 09 28 19	35.124
2021 09 28 20	35.124
2021 09 28 21	35.124
2021 09 28 22	35.124
2021 09 28 23	35.124
2021 09 29 00	35.125
2021 09 29 01	35.125
2021 09 29 02	35.125
2021 09 29 03	35.125
2021 09 29 04	35.125
2021 09 29 05	35.125
2021 09 29 06	35.125
2021 09 29 07	35.125
2021 09 29 08	35.125
2021 09 29 09	35.125
2021 09 29 10	35.125
2021 09 29 11	35.125
2021 09 29 12	35.125
2021 09 29 13	35.125
2021 09 29 14	35.125
2021 09 29 15	35.125
2021 09 29 16	35.125
2021 09 29 17	35.125
2021 09 29 18	35.125
2021 09 29 19	35.125
2021 09 29 20	35.125
2021 09 29 21	35.125
2021 09 29 22	35.125
2021 09 29 23	35.125
2021 09 30 00	34.972
2021 09 30 01	34.972
2021 09 30 02	34.972
2021 09 30 03	34.972
2021 09 30 04	34.972
2021 09 30 05	34.972
2021 09 30 06	34.972
2021 09 30 07	34.972
2021 09 30 08	34.972
2021 09 30 09	34.972
2021 09 30 10	34.972
2021 09 30 11	34.972
2021 09 30 12	34.972
2021 09 30 13	34.972
2021 09 30 14	34.972
2021 09 30 15	34.972
2021 09 30 16	34.972
2021 09 30 17	34.972
2021 09 30 18	34.972
2021 09 30 19	34.972
2021 09 30 20	34.972
2021 09 30 21	34.972
2021 09 30 22	34.972
2021 09 30 23	34.972
2021 10 01 00	34.906
2021 10 01 01	34.906
2021 10 01 02	34.906
2021 10 01 03	34.906
2021 10 01 04	34.906
2021 10 01 05	34.906
2021 10 01 06	34.906
2021 10 01 07	34.906
2021 10 01 08	34.906
2021 10 01 09	34.906
2021 10 01 10	34.906
2021 10 01 11	34.906
2021 10 01 12	34.906
2021 10 01 13	34.906
2021 10 01 14	34.906
2021 10 01 15	34.906
2021 10 01 16	34.906
2021 10 01 17	34.906
2021 10 01 18	34.906
2021 10 01 19	34.906
2021 10 01 20	34.906
2021 10 01 21	34.906
2021 10 01 22	34.906
2021 10 01 23	34.906
2021 10 02 00	34.808
2021 10 02 01	34.808
2021 10 02 02	34.808
2021 10 02 03	34.808
2021 10 02 04	34.808
2021 10 02 05	34.808
2021 10 02 06	34.808
2021 10 02 07	34.808
2021 10 02 08	34.808
2021 10 02 09	34.808
2021 10 02 10	34.808
2021 10 02 11	34.808
2021 10 02 12	34.808
2021 10 02 13	34.808
2021 10 02 14	34.808
2021 10 02 15	34.808
2021 10 02 16	34.808
2021 10 02 17	34.808
2021 10 02 18	34.808
2021 10 02 19	34.808
2021 10 02 20	34.808
2021 10 02 21	34.808
2021 10 02 22	34.808
2021 10 02 23	34.808
2021 10 03 00	34.999
2021 10 03 01	34.999
2021 10 03 02	34.999
2021 10 03 03	34.999
2021 10 03 04	34.999
2021 10 03 05	34.999
2021 10 03 06	34.999
2021 10 03 07	34.999
2021 10 03 08	34.999
2021 10 03 09	34.999
2021 10 03 10	34.999
2021 10 03 11	34.999
2021 10 03 12	34.999
2021 10 03 13	34.999
2021 10 03 14	34.999
2021 10 03 15	34.999
2021 10 03 16	34.999
2021 10 03 17	34.999
2021 10 03 18	34.999
2021 10 03 19	34.999
2021 10 03 20	34.999
2021 10 03 21	34.999
2021 10 03 22	34.999
2021 10 03 23	34.999
2021 10 04 00	35.216
2021 10 04 01	35.216
2021 10 04 02	35.216
2021 10 04 03	35.216
2021 10 04 04	35.216
2021 10 04 05	35.216
2021 10 04 06	35.216
2021 10 04 07	35.216
2021 10 04 08	35.216
2021 10 04 09	35.216
2021 10 04 10	35.216
2021 10 04 11	35.216
2021 10 04 12	35.216
2021 10 04 13	35.216
2021 10 04 14	35.216
2021 10 04 15	35.216
2021 10 04 16	35.216
2021 10 04 17	35.216
2021 10 04 18	35.216
2021 10 04 19	35.216
2021 10 04 20	35.216
2021 10 04 21	35.216
2021 10 04 22	35.216
2021 10 04 23	35.216
2021 10 05 00	35.232
2021 10 05 01	35.232
2021 10 05 02	35.232
2021 10 05 03	35.232
2021 10 05 04	35.232
2021 10 05 05	35.232
2021 10 05 06	35.232
2021 10 05 07	35.232
2021 10 05 08	35.232
2021 10 05 09	35.232
2021 10 05 10	35.232
2021 10 05 11	35.232
2021 10 05 12	35.232
2021 10 05 13	35.232
2021 10 05 14	35.232
2021 10 05 15	35.232
2021 10 05 16	35.232
2021 10 05 17	35.232
2021 10 05 18	35.232
2021 10 05 19	35.232
2021 10 05 20	35.232
2021 10 05 21	35.232
2021 10 05 22	35.232
2021 10 05 23	35.232
2021 10 06 00	35.122
2021 10 06 01	35.122
2021 10 06 02	35.122
2021 10 06 03	35.122
2021 10 06 04	35.122
2021 10 06 05	35.122
2021 10 06 06	35.122
2021 10 06 07	35.122
2021 10 06 08	35.122
2021 10 06 09	35.122
2021 10 06 10	35.122
2021 10 06 11	35.122
2021 10 06 12	35.122
2021 10 06 13	35.122
2021 10 06 14	35.122
2021 10 06 15	35.122
2021 10 06 16	35.122
2021 10 06 17	35.122
2021 10 06 18	35.122
2021 10 06 19	35.122
2021 10 06 20	35.122
2021 10 06 21	35.122
2021 10 06 22	35.122
2021 10 06 23	35.122
2021 10 07 00	35.065
2021 10 07 01	35.065
2021 10 07 02	35.065
2021 10 07 03	35.065
2021 10 07 04	35.065
2021 10 07 05	35.065
2021 10 07 06	35.065
2021 10 07 07	35.065
2021 10 07 08	35.065
2021 10 07 09	35.065
2021 10 07 10	35.065
2021 10 07 11	35.065
2021 10 07 12	35.065
2021 10 07 13	35.065
2021 10 07 14	35.065
2021 10 07 15	35.065
2021 10 07 16	35.065
2021 10 07 17	35.065
2021 10 07 18	35.065
2021 10 07 19	35.065
2021 10 07 20	35.065
2021 10 07 21	35.065
2021 10 07 22	35.065
2021 10 07 23	35.065
2021 10 08 00	35.131
2021 10 08 01	35.131
2021 10 08 02	35.131
2021 10 08 03	35.131
2021 10 08 04	35.131
2021 10 08 05	35.131
2021 10 08 06	35.131
2021 10 08 07	35.131
2021 10 08 08	35.131
2021 10 08 09	35.131
2021 10 08 10	35.131
2021 10 08 11	35.131
2021 10 08 12	35.131
2021 10 08 13	35.131
2021 10 08 14	35.131
2021 10 08 15	35.131
2021 10 08 16	35.131
2021 10 08 17	35.131
2021 10 08 18	35.131
2021 10 08 19	35.131
2021 10 08 20	35.131
2021 10 08 21	35.131
2021 10 08 22	35.131
2021 10 08 23	35.131
2021 10 09 00	35.059
2021 10 09 01	35.059
2021 10 09 02	35.059
2021 10 09 03	35.059
2021 10 09 04	35.059
2021 10 09 05	35.059
2021 10 09 06	35.059
2021 10 09 07	35.059
2021 10 09 08	35.059
2021 10 09 09	35.059
2021 10 09 10	35.059
2021 10 09 11	35.059
2021 10 09 12	35.059
2021 10 09 13	35.059
2021 10 09 14	35.059
2021 10 09 15	35.059
2021 10 09 16	35.059
2021 10 09 17	35.059
2021 10 09 18	35.059
2021 10 09 19	35.059
2021 10 09 20	35.059
2021 10 09 21	35.059
2021 10 09 22	35.059
2021 10 09 23	35.059
2021 10 10 00	35.082
2021 10 10 01	35.082
2021 10 10 02	35.082
2021 10 10 03	35.082
2021 10 10 04	35.082
2021 10 10 05	35.082
2021 10 10 06	35.082
2021 10 10 07	35.082
2021 10 10 08	35.082
2021 10 10 09	35.082
2021 10 10 10	35.082
2021 10 10 11	35.082
2021 10 10 12	35.082
2021 10 10 13	35.082
2021 10 10 14	35.082
2021 10 10 15	35.082
2021 10 10 16	35.082
2021 10 10 17	35.082
2021 10 10 18	35.082
2021 10 10 19	35.082
2021 10 10 20	35.082
2021 10 10 21	35.082
2021 10 10 22	35.082
2021 10 10 23	35.082
2021 10 11 00	35.137
2021 10 11 01	35.137
2021 10 11 02	35.137
2021 10 11 03	35.137
2021 10 11 04	35.137
2021 10 11 05	35.137
2021 10 11 06	35.137
2021 10 11 07	35.137
2021 10 11 08	35.137
2021 10 11 09	35.137
2021 10 11 10	35.137
2021 10 11 11	35.137
2021 10 11 12	35.137
2021 10 11 13	35.137
2021 10 11 14	35.137
2021 10 11 15	35.137
2021 10 11 16	35.137
2021 10 11 17	35.137
2021 10 11 18	35.137
2021 10 11 19	35.137
2021 10 11 20	35.137
2021 10 11 21	35.137
2021 10 11 22	35.137
2021 10 11 23	35.137
2021 10 12 00	35.246
2021 10 12 01	35.246
2021 10 12 02	35.246
2021 10 12 03	35.246
2021 10 12 04	35.246
2021 10 12 05	35.246
2021 10 12 06	35.246
2021 10 12 07	35.246
2021 10 12 08	35.246
2021 10 12 09	35.246
2021 10 12 10	35.246
2021 10 12 11	35.246
2021 10 12 12	35.246
2021 10 12 13	35.246
2021 10 12 14	35.246
2021 10 12 15	35.246
2021 10 12 16	35.246
2021 10 12 17	35.246
2021 10 12 18	35.246
2021 10 12 19	35.246
2021 10 12 20	35.246
2021 10 12 21	35.246
2021 10 12 22	35.246
2021 10 12 23	35.246
2021 10 13 00	35.275
2021 10 13 01	35.275
2021 10 13 02	35.275
2021 10 13 03	35.275
2021 10 13 04	35.275
2021 10 13 05	35.275
2021 10 13 06	35.275
2021 10 13 07	35.275
2021 10 13 08	35.275
2021 10 13 09	35.275
2021 10 13 10	35.275
2021 10 13 11	35.275
2021 10 13 12	35.275
2021 10 13 13	35.275
2021 10 13 14	35.275
2021 10 13 15	35.275
2021 10 13 16	35.275
2021 10 13 17	35.275
2021 10 13 18	35.275
2021 10 13 19	35.275
2021 10 13 20	35.275
2021 10 13 21	35.275
2021 10 13 22	35.275
2021 10 13 23	35.275
2021 10 14 00	35.208
2021 10 14 01	35.208
2021 10 14 02	35.208
2021 10 14 03	35.208
2021 10 14 04	35.208
2021 10 14 05	35.208
2021 10 14 06	35.208
2021 10 14 07	35.208
2021 10 14 08	35.208
2021 10 14 09	35.208
2021 10 14 10	35.208
2021 10 14 11	35.208
2021 10 14 12	35.208
2021 10 14 13	35.208
2021 10 14 14	35.208
2021 10 14 15	35.208
2021 10 14 16	35.208
2021 10 14 17	35.208
2021 10 14 18	35.208
2021 10 14 19	35.208
2021 10 14 20	35.208
2021 10 14 21	35.208
2021 10 14 22	35.208
2021 10 14 23	35.208
2021 10 15 00	35.092
2021 10 15 01	35.092
2021 10 15 02	35.092
2021 10 15 03	35.092
2021 10 15 04	35.092
2021 10 15 05	35.092
2021 10 15 06	35.092
2021 10 15 07	35.092
2021 10 15 08	35.092
2021 10 15 09	35.092
2021 10 15 10	35.092
2021 10 15 11	35.092
2021 10 15 12	35.092
2021 10 15 13	35.092
2021 10 15 14	35.092
2021 10 15 15	35.092
2021 10 15 16	35.092
2021 10 15 17	35.092
2021 10 15 18	35.092
2021 10 15 19	35.092
2021 10 15 20	35.092
2021 10 15 21	35.092
2021 10 15 22	35.092
2021 10 15 23	35.092
2021 10 16 00	35.084
2021 10 16 01	35.084
2021 10 16 02	35.084
2021 10 16 03	35.084
2021 10 16 04	35.084
2021 10 16 05	35.084
2021 10 16 06	35.084
2021 10 16 07	35.084
2021 10 16 08	35.084
2021 10 16 09	35.084
2021 10 16 10	35.084
2021 10 16 11	35.084
2021 10 16 12	35.084
2021 10 16 13	35.084
2021 10 16 14	35.084
2021 10 16 15	35.084
2021 10 16 16	35.084
2021 10 16 17	35.084
2021 10 16 18	35.084
2021 10 16 19	35.084
2021 10 16 20	35.084
2021 10 16 21	35.084
2021 10 16 22	35.084
2021 10 16 23	35.084
2021 10 17 00	35.278
2021 10 17 01	35.278
2021 10 17 02	35.278
2021 10 17 03	35.278
2021 10 17 04	35.278
2021 10 17 05	35.278
2021 10 17 06	35.278
2021 10 17 07	35.278
2021 10 17 08	35.278
2021 10 17 09	35.278
2021 10 17 10	35.278
2021 10 17 11	35.278
2021 10 17 12	35.278
2021 10 17 13	35.278
2021 10 17 14	35.278
2021 10 17 15	35.278
2021 10 17 16	35.278
2021 10 17 17	35.278
2021 10 17 18	35.278
2021 10 17 19	35.278
2021 10 17 20	35.278
2021 10 17 21	35.278
2021 10 17 22	35.278
2021 10 17 23	35.278
2021 10 18 00	35.277
2021 10 18 01	35.277
2021 10 18 02	35.277
2021 10 18 03	35.277
2021 10 18 04	35.277
2021 10 18 05	35.277
2021 10 18 06	35.277
2021 10 18 07	35.277
2021 10 18 08	35.277
2021 10 18 09	35.277
2021 10 18 10	35.277
2021 10 18 11	35.277
2021 10 18 12	35.277
2021 10 18 13	35.277
2021 10 18 14	35.277
2021 10 18 15	35.277
2021 10 18 16	35.277
2021 10 18 17	35.277
2021 10 18 18	35.277
2021 10 18 19	35.277
2021 10 18 20	35.277
2021 10 18 21	35.277
2021 10 18 22	35.277
2021 10 18 23	35.277
2021 10 19 00	35.101
2021 10 19 01	35.101
2021 10 19 02	35.101
2021 10 19 03	35.101
2021 10 19 04	35.101
2021 10 19 05	35.101
2021 10 19 06	35.101
2021 10 19 07	35.101
2021 10 19 08	35.101
2021 10 19 09	35.101
2021 10 19 10	35.101
2021 10 19 11	35.101
2021 10 19 12	35.101
2021 10 19 13	35.101
2021 10 19 14	35.101
2021 10 19 15	35.101
2021 10 19 16	35.101
2021 10 19 17	35.101
2021 10 19 18	35.101
2021 10 19 19	35.101
2021 10 19 20	35.101
2021 10 19 21	35.101
2021 10 19 22	35.101
2021 10 19 23	35.101
2021 10 20 00	35.115
2021 10 20 01	35.115
2021 10 20 02	35.115
2021 10 20 03	35.115
2021 10 20 04	35.115
2021 10 20 05	35.115
2021 10 20 06	35.115
2021 10 20 07	35.115
2021 10 20 08	35.115
2021 10 20 09	35.115
2021 10 20 10	35.115
2021 10 20 11	35.115
2021 10 20 12	35.115
2021 10 20 13	35.115
2021 10 20 14	35.115
2021 10 20 15	35.115
2021 10 20 16	35.115
2021 10 20 17	35.115
2021 10 20 18	35.115
2021 10 20 19	35.115
2021 10 20 20	35.115
2021 10 20 21	35.115
2021 10 20 22	35.115
2021 10 20 23	35.115
2021 10 21 00	35.297
2021 10 21 01	35.297
2021 10 21 02	35.297
2021 10 21 03	35.297
2021 10 21 04	35.297
2021 10 21 05	35.297
2021 10 21 06	35.297
2021 10 21 07	35.297
2021 10 21 08	35.297
2021 10 21 09	35.297
2021 10 21 10	35.297
2021 10 21 11	35.297
2021 10 21 12	35.297
2021 10 21 13	35.297
2021 10 21 14	35.297
2021 10 21 15	35.297
2021 10 21 16	35.297
2021 10 21 17	35.297
2021 10 21 18	35.297
2021 10 21 19	35.297
2021 10 21 20	35.297
2021 10 21 21	35.297
2021 10 21 22	35.297
2021 10 21 23	35.297
2021 10 22 00	35.264
2021 10 22 01	35.264
2021 10 22 02	35.264
2021 10 22 03	35.264
2021 10 22 04	35.264
2021 10 22 05	35.264
2021 10 22 06	35.264
2021 10 22 07	35.264
2021 10 22 08	35.264
2021 10 22 09	35.264
2021 10 22 10	35.264
2021 10 22 11	35.264
2021 10 22 12	35.264
2021 10 22 13	35.264
2021 10 22 14	35.264
2021 10 22 15	35.264
2021 10 22 16	35.264
2021 10 22 17	35.264
2021 10 22 18	35.264
2021 10 22 19	35.264
2021 10 22 20	35.264
2021 10 22 21	35.264
2021 10 22 22	35.264
2021 10 22 23	35.264
2021 10 23 00	35.146
2021 10 23 01	35.146
2021 10 23 02	35.146
2021 10 23 03	35.146
2021 10 23 04	35.146
2021 10 23 05	35.146
2021 10 23 06	35.146
2021 10 23 07	35.146
2021 10 23 08	35.146
2021 10 23 09	35.146
2021 10 23 10	35.146
2021 10 23 11	35.146
2021 10 23 12	35.146
2021 10 23 13	35.146
2021 10 23 14	35.146
2021 10 23 15	35.146
2021 10 23 16	35.146
2021 10 23 17	35.146
2021 10 23 18	35.146
2021 10 23 19	35.146
2021 10 23 20	35.146
2021 10 23 21	35.146
2021 10 23 22	35.146
2021 10 23 23	35.146
2021 10 24 00	34.997
2021 10 24 01	34.997
2021 10 24 02	34.997
2021 10 24 03	34.997
2021 10 24 04	34.997
2021 10 24 05	34.997
2021 10 24 06	34.997
2021 10 24 07	34.997
2021 10 24 08	34.997
2021 10 24 09	34.997
2021 10 24 10	34.997
2021 10 24 11	34.997
2021 10 24 12	34.997
2021 10 24 13	34.997
2021 10 24 14	34.997
2021 10 24 15	34.997
2021 10 24 16	34.997
2021 10 24 17	34.997
2021 10 24 18	34.997
2021 10 24 19	34.997
2021 10 24 20	34.997
2021 10 24 21	34.997
2021 10 24 22	34.997
2021 10 24 23	34.997
2021 10 25 00	34.968
2021 10 25 01	34.968
2021 10 25 02	34.968
2021 10 25 03	34.968
2021 10 25 04	34.968
2021 10 25 05	34.968
2021 10 25 06	34.968
2021 10 25 07	34.968
2021 10 25 08	34.968
2021 10 25 09	34.968
2021 10 25 10	34.968
2021 10 25 11	34.968
2021 10 25 12	34.968
2021 10 25 13	34.968
2021 10 25 14	34.968
2021 10 25 15	34.968
2021 10 25 16	34.968
2021 10 25 17	34.968
2021 10 25 18	34.968
2021 10 25 19	34.968
2021 10 25 20	34.968
2021 10 25 21	34.968
2021 10 25 22	34.968
2021 10 25 23	34.968
