Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2022-01-01T00:00,2.477,4.110,6.136,8.230,90.00,25.750
2022-01-01T00:30,2.259,3.240,5.871,8.179,98.00,25.750
2022-01-01T01:00,2.268,4.280,5.752,8.174,87.00,25.800
2022-01-01T01:30,2.452,3.970,5.987,8.719,80.00,25.800
2022-01-01T02:00,2.260,3.514,5.824,8.654,90.00,25.750
2022-01-01T02:30,2.386,3.770,6.160,8.895,90.00,25.750
2022-01-01T03:00,2.462,4.490,6.032,8.730,84.00,25.800
2022-01-01T03:30,2.321,3.640,6.110,8.255,80.00,25.750
2022-01-01T04:00,2.481,4.742,6.230,8.586,83.00,25.750
2022-01-01T04:30,2.292,4.010,5.966,8.589,83.00,25.750
2022-01-01T05:00,2.393,4.120,6.250,7.865,91.00,25.750
2022-01-01T05:30,2.376,4.000,5.991,8.612,92.00,25.750
2022-01-01T06:00,2.493,3.850,6.348,8.619,84.00,25.750
2022-01-01T06:30,2.557,4.870,6.104,8.840,77.00,25.750
2022-01-01T07:00,2.495,4.618,6.035,9.088,81.00,25.750
2022-01-01T07:30,2.438,3.660,6.216,8.472,84.00,25.750
2022-01-01T08:00,2.477,4.660,6.447,8.554,83.00,25.750
2022-01-01T08:30,2.728,4.110,6.696,8.970,92.00,25.750
2022-01-01T09:00,2.550,4.380,6.618,9.367,84.00,25.750
2022-01-01T09:30,2.530,3.670,6.410,9.140,83.00,25.750
2022-01-01T10:00,2.592,4.360,6.688,9.409,84.00,25.750
2022-01-01T10:30,2.789,4.980,6.733,9.031,78.00,25.800
2022-01-01T11:00,2.570,4.210,6.499,9.687,84.00,25.800
2022-01-01T11:30,2.712,4.188,6.714,9.012,85.00,25.800
2022-01-01T12:00,2.649,4.060,6.658,9.878,83.00,25.850
2022-01-01T12:30,2.889,4.670,7.011,8.907,84.00,25.800
2022-01-01T13:00,2.687,4.650,6.711,9.726,78.00,25.850
2022-01-01T13:30,2.565,4.010,6.612,9.192,84.00,25.850
2022-01-01T14:00,2.794,4.750,6.773,9.695,83.00,25.800
2022-01-01T14:30,2.586,4.630,6.640,10.015,73.00,25.800
2022-01-01T15:00,2.822,4.763,6.519,9.253,66.00,25.800
2022-01-01T15:30,2.707,4.160,6.978,9.691,87.00,25.800
2022-01-01T16:00,2.737,4.763,6.827,9.041,70.00,25.800
2022-01-01T16:30,2.706,4.746,6.880,9.803,80.00,25.750
2022-01-01T17:00,2.635,4.720,6.701,8.917,71.00,25.800
2022-01-01T17:30,2.558,4.120,6.697,10.020,73.00,25.800
2022-01-01T18:00,2.651,3.940,6.947,9.763,80.00,25.750
2022-01-01T18:30,2.602,5.170,7.003,9.719,71.00,25.750
2022-01-01T19:00,2.438,3.784,6.876,9.933,71.00,25.750
2022-01-01T19:30,2.253,3.180,6.764,9.596,74.00,25.700
2022-01-01T20:00,2.574,4.000,6.961,9.810,75.00,25.700
2022-01-01T20:30,2.335,3.040,6.963,9.781,78.00,25.650
2022-01-01T21:00,2.284,3.860,6.758,9.390,80.00,25.650
2022-01-01T21:30,2.263,3.920,6.782,10.228,83.00,25.650
2022-01-01T22:00,2.491,3.576,6.954,8.991,78.00,25.650
2022-01-01T22:30,2.406,4.030,6.732,9.757,77.00,25.650
2022-01-01T23:00,2.371,3.980,7.094,9.963,74.00,25.600
2022-01-01T23:30,2.407,3.850,6.462,8.946,71.00,25.550
2022-01-02T00:00,2.522,5.210,7.343,10.233,71.00,25.550
2022-01-02T00:30,2.345,3.780,6.743,9.401,83.00,25.500
2022-01-02T01:00,2.507,4.210,7.259,9.932,84.00,25.450
2022-01-02T01:30,2.609,4.700,7.141,10.217,74.00,25.450
2022-01-02T02:00,2.614,4.240,7.202,10.294,74.00,25.500
2022-01-02T02:30,2.815,4.600,7.113,10.275,75.00,25.500
2022-01-02T03:00,2.794,4.450,7.763,10.400,75.00,25.500
2022-01-02T03:30,2.549,3.610,6.903,10.358,71.00,25.500
2022-01-02T04:00,2.774,4.970,7.576,10.297,85.00,25.500
2022-01-02T04:30,2.849,4.610,7.077,10.442,77.00,25.500
2022-01-02T05:00,2.512,3.960,6.737,10.727,77.00,25.500
2022-01-02T05:30,2.687,4.090,6.902,10.220,75.00,25.500
2022-01-02T06:00,2.898,4.960,7.151,10.891,71.00,25.500
2022-01-02T06:30,2.856,4.480,7.427,10.526,70.00,25.500
2022-01-02T07:00,2.584,3.940,6.961,9.413,77.00,25.500
2022-01-02T07:30,2.884,4.560,7.557,10.679,68.00,25.500
2022-01-02T08:00,3.006,4.980,7.599,9.899,77.00,25.500
2022-01-02T08:30,3.063,4.970,7.796,10.759,90.00,25.550
2022-01-02T09:00,2.791,4.260,7.237,10.664,73.00,25.550
2022-01-02T09:30,2.858,4.591,7.685,9.772,80.00,25.600
2022-01-02T10:00,2.791,4.020,7.731,10.209,78.00,25.600
2022-01-02T10:30,2.857,4.700,7.735,11.249,75.00,25.650
2022-01-02T11:00,2.951,4.620,7.704,10.522,73.00,25.650
2022-01-02T11:30,2.828,4.780,6.971,11.281,83.00,25.700
2022-01-02T12:00,3.004,4.930,7.367,11.253,75.00,25.700
2022-01-02T12:30,2.874,5.164,7.465,10.838,77.00,25.700
2022-01-02T13:00,3.435,4.829,7.885,11.369,80.00,25.700
2022-01-02T13:30,3.052,4.790,7.334,10.874,75.00,25.750
2022-01-02T14:00,2.760,4.610,6.971,10.935,81.00,25.700
2022-01-02T14:30,3.059,4.650,7.558,10.859,80.00,25.700
2022-01-02T15:00,2.779,4.955,6.860,11.507,75.00,25.700
2022-01-02T15:30,3.124,4.570,7.743,11.028,87.00,25.700
2022-01-02T16:00,3.190,4.951,7.605,11.375,78.00,25.700
2022-01-02T16:30,2.983,4.670,7.344,11.346,83.00,25.650
2022-01-02T17:00,2.970,4.840,7.304,10.430,81.00,25.650
2022-01-02T17:30,2.929,4.210,7.316,10.507,83.00,25.650
2022-01-02T18:00,2.954,5.090,7.238,10.898,85.00,25.600
2022-01-02T18:30,2.970,5.181,7.374,10.903,81.00,25.600
2022-01-02T19:00,3.008,5.640,7.297,11.344,83.00,25.600
2022-01-02T19:30,2.957,4.333,7.588,11.529,88.00,25.600
2022-01-02T20:00,3.142,5.090,7.732,11.472,80.00,25.550
2022-01-02T20:30,3.210,5.510,7.727,11.481,83.00,25.550
2022-01-02T21:00,3.256,6.070,7.842,11.109,87.00,25.550
2022-01-02T21:30,2.843,5.200,7.147,11.460,84.00,25.550
2022-01-02T22:00,3.533,6.650,8.228,11.582,88.00,25.500
2022-01-02T22:30,3.407,5.220,8.101,12.822,85.00,25.500
2022-01-02T23:00,3.223,5.950,7.950,11.502,85.00,25.500
2022-01-02T23:30,3.090,4.720,7.672,12.833,88.00,25.500
2022-01-03T00:00,3.464,5.050,8.528,13.559,84.00,25.500
2022-01-03T00:30,3.387,5.970,9.126,12.041,88.00,25.500
2022-01-03T01:00,3.182,4.820,8.819,12.273,91.00,25.500
2022-01-03T01:30,2.829,4.614,8.628,12.957,90.00,25.450
2022-01-03T02:00,3.163,5.310,8.613,12.434,91.00,25.450
2022-01-03T02:30,2.998,5.090,8.874,12.707,88.00,25.450
2022-01-03T03:00,3.356,7.100,9.386,13.204,85.00,25.450
2022-01-03T03:30,3.346,5.830,9.206,13.818,92.00,25.450
2022-01-03T04:00,3.231,5.250,8.993,13.682,97.00,25.400
2022-01-03T04:30,3.243,5.020,9.140,13.007,94.00,25.450
2022-01-03T05:00,3.332,6.440,8.785,13.063,90.00,25.400
2022-01-03T05:30,3.158,5.800,9.434,12.890,94.00,25.400
2022-01-03T06:00,2.805,5.490,8.491,13.084,88.00,25.400
2022-01-03T06:30,2.950,5.660,8.280,12.864,94.00,25.400
2022-01-03T07:00,2.926,4.380,9.016,12.824,97.00,25.400
2022-01-03T07:30,2.878,4.610,8.657,12.481,88.00,25.400
2022-01-03T08:00,2.721,4.100,8.564,12.217,92.00,25.400
2022-01-03T08:30,2.578,4.330,8.560,12.834,98.00,25.400
2022-01-03T09:00,2.562,3.990,7.872,12.713,95.00,25.400
2022-01-03T09:30,2.655,4.600,8.255,12.696,99.00,25.450
2022-01-03T10:00,2.276,4.470,7.388,12.226,94.00,25.450
2022-01-03T10:30,2.466,4.500,7.507,12.759,99.00,25.500
2022-01-03T11:00,2.283,3.450,7.310,12.361,99.00,25.500
2022-01-03T11:30,2.513,4.220,7.344,12.105,98.00,25.550
2022-01-03T12:00,2.309,5.260,7.257,12.044,91.00,25.600
2022-01-03T12:30,2.084,2.960,7.883,12.020,98.00,25.600
2022-01-03T13:00,2.259,4.090,7.530,11.839,92.00,25.650
2022-01-03T13:30,2.162,3.380,7.141,12.664,98.00,25.650
2022-01-03T14:00,2.110,3.050,7.366,8.546,94.00,25.650
2022-01-03T14:30,2.282,4.290,6.963,12.824,95.00,25.700
2022-01-03T15:00,2.254,3.880,7.093,11.908,102.00,25.700
2022-01-03T15:30,2.174,3.390,7.386,9.815,95.00,25.700
2022-01-03T16:00,2.237,3.570,7.788,11.482,105.00,25.700
2022-01-03T16:30,2.096,3.380,8.267,9.774,95.00,25.650
2022-01-03T17:00,2.282,3.670,8.066,10.857,113.00,25.650
2022-01-03T17:30,1.955,3.170,7.837,9.458,101.00,25.650
2022-01-03T18:00,2.226,3.770,8.013,10.383,112.00,25.650
2022-01-03T18:30,2.412,5.080,8.348,10.470,102.00,25.600
2022-01-03T19:00,1.982,3.580,7.511,10.298,108.00,25.600
2022-01-03T19:30,2.247,3.560,8.005,10.334,116.00,25.600
2022-01-03T20:00,2.294,3.830,8.022,10.364,116.00,25.550
2022-01-03T20:30,2.043,3.710,7.432,11.912,120.00,25.550
2022-01-03T21:00,2.171,3.740,8.107,10.237,99.00,25.550
2022-01-03T21:30,2.401,3.970,8.230,12.065,116.00,25.550
2022-01-03T22:00,2.225,3.330,7.918,9.887,102.00,25.550
2022-01-03T22:30,2.223,3.170,8.023,11.973,115.00,25.550
2022-01-03T23:00,2.178,3.500,8.302,11.821,105.00,25.500
2022-01-03T23:30,2.123,3.670,7.699,9.895,109.00,25.550
2022-01-04T00:00,1.918,3.300,6.909,11.768,116.00,25.500
2022-01-04T00:30,2.131,3.390,7.659,11.362,105.00,25.500
2022-01-04T01:00,2.272,3.750,7.912,11.376,106.00,25.500
2022-01-04T01:30,2.098,3.840,7.546,11.165,106.00,25.500
2022-01-04T02:00,1.914,3.050,7.540,11.385,115.00,25.500
2022-01-04T02:30,2.082,3.990,7.784,11.205,105.00,25.500
2022-01-04T03:00,2.116,3.430,7.576,11.231,112.00,25.500
2022-01-04T03:30,1.931,3.000,7.338,10.513,101.00,25.500
2022-01-04T04:00,1.899,3.030,7.366,10.974,109.00,25.500
2022-01-04T04:30,1.819,3.580,7.330,10.207,111.00,25.500
2022-01-04T05:00,1.693,2.520,7.313,10.836,113.00,25.450
2022-01-04T05:30,1.795,2.450,7.603,10.840,102.00,25.450
2022-01-04T06:00,1.842,3.270,7.410,10.899,115.00,25.450
2022-01-04T06:30,1.649,2.770,7.261,10.696,101.00,25.450
2022-01-04T07:00,1.635,2.610,7.231,10.491,106.00,25.500
2022-01-04T07:30,1.633,3.110,6.753,10.746,101.00,25.500
2022-01-04T08:00,1.674,2.790,6.742,10.278,99.00,25.500
2022-01-04T08:30,1.755,3.180,7.149,10.771,101.00,25.500
2022-01-04T09:00,1.589,2.570,6.512,10.125,108.00,25.550
2022-01-04T09:30,1.516,2.990,6.702,10.602,106.00,25.600
2022-01-04T10:00,1.668,2.610,7.093,9.819,109.00,25.650
2022-01-04T10:30,1.552,2.560,6.467,9.646,112.00,25.650
2022-01-04T11:00,1.482,2.290,6.195,10.393,97.00,25.600
2022-01-04T11:30,1.537,3.140,6.517,10.074,104.00,25.600
2022-01-04T12:00,1.450,2.220,6.371,9.739,106.00,25.600
2022-01-04T12:30,1.444,2.260,6.316,10.581,94.00,25.600
2022-01-04T13:00,1.439,2.160,6.703,10.364,105.00,25.600
2022-01-04T13:30,1.371,2.080,6.274,8.983,101.00,25.600
2022-01-04T14:00,1.405,2.480,6.388,9.803,111.00,25.550
2022-01-04T14:30,1.430,2.430,6.284,10.634,99.00,25.600
2022-01-04T15:00,1.333,2.350,6.012,10.303,101.00,25.650
2022-01-04T15:30,1.382,2.464,5.946,9.199,113.00,25.650
2022-01-04T16:00,1.377,2.190,5.462,10.253,106.00,25.650
2022-01-04T16:30,1.413,2.410,5.624,8.592,113.00,25.600
2022-01-04T17:00,1.538,2.580,6.399,10.785,123.00,25.550
2022-01-04T17:30,1.506,2.650,5.870,10.328,113.00,25.550
2022-01-04T18:00,1.581,2.570,6.108,9.393,115.00,25.500
2022-01-04T18:30,1.677,2.570,5.769,9.440,113.00,25.500
2022-01-04T19:00,1.632,2.510,5.829,9.301,111.00,25.450
2022-01-04T19:30,1.639,2.360,5.776,9.364,120.00,25.450
2022-01-04T20:00,1.476,2.239,5.374,9.711,113.00,25.450
2022-01-04T20:30,1.648,2.880,5.525,9.960,120.00,25.450
2022-01-04T21:00,1.832,2.958,5.744,9.322,106.00,25.450
2022-01-04T21:30,1.777,2.823,5.610,10.345,106.00,25.400
2022-01-04T22:00,1.824,2.851,5.397,8.863,101.00,25.400
2022-01-04T22:30,1.791,3.090,5.626,9.393,118.00,25.400
2022-01-04T23:00,1.721,2.920,5.722,9.397,109.00,25.450
2022-01-04T23:30,1.818,2.960,5.915,9.981,119.00,25.400
2022-01-05T00:00,1.669,2.720,5.720,10.404,102.00,25.400
2022-01-05T00:30,1.775,3.160,6.053,8.909,109.00,25.400
2022-01-05T01:00,1.636,2.930,5.626,10.303,101.00,25.400
2022-01-05T01:30,1.602,2.430,5.842,10.280,102.00,25.400
2022-01-05T02:00,1.790,2.670,6.031,9.863,99.00,25.400
2022-01-05T02:30,1.819,2.790,5.925,10.204,111.00,25.400
2022-01-05T03:00,1.667,2.660,5.569,10.146,102.00,25.400
2022-01-05T03:30,1.654,2.490,5.719,9.769,102.00,25.350
2022-01-05T04:00,1.650,2.970,5.642,10.222,98.00,25.400
2022-01-05T04:30,1.596,2.880,5.685,9.599,97.00,25.400
2022-01-05T05:00,1.660,2.970,5.856,9.436,112.00,25.400
2022-01-05T05:30,1.624,2.560,5.502,9.619,108.00,25.400
2022-01-05T06:00,1.610,2.850,5.567,9.422,104.00,25.400
2022-01-05T06:30,1.621,2.570,5.758,9.282,113.00,25.400
2022-01-05T07:00,1.602,2.370,5.437,9.739,105.00,25.400
2022-01-05T07:30,1.664,2.920,5.620,9.349,106.00,25.450
2022-01-05T08:00,1.653,2.630,5.326,9.312,105.00,25.450
2022-01-05T08:30,1.633,2.670,5.413,8.517,104.00,25.450
2022-01-05T09:00,1.542,2.380,5.449,8.968,94.00,25.500
2022-01-05T09:30,1.629,2.623,5.533,8.819,111.00,25.500
2022-01-05T10:00,1.734,2.610,5.795,9.643,99.00,25.500
2022-01-05T10:30,1.648,2.490,5.364,8.879,104.00,25.550
2022-01-05T11:00,1.842,2.990,5.615,9.398,108.00,25.550
2022-01-05T11:30,1.684,2.750,5.866,9.707,101.00,25.550
2022-01-05T12:00,1.737,2.509,5.986,9.695,104.00,25.600
2022-01-05T12:30,1.729,3.370,5.955,9.339,97.00,25.650
2022-01-05T13:00,1.995,3.170,6.150,9.421,102.00,25.600
2022-01-05T13:30,1.983,3.490,6.390,9.365,99.00,25.700
2022-01-05T14:00,1.775,3.420,6.137,9.342,91.00,25.700
2022-01-05T14:30,1.934,3.120,6.018,10.076,97.00,25.700
2022-01-05T15:00,1.800,3.050,5.853,9.507,95.00,25.700
2022-01-05T15:30,1.781,3.042,5.574,9.240,98.00,25.700
2022-01-05T16:00,1.978,3.665,6.026,9.429,98.00,25.650
2022-01-05T16:30,1.838,2.830,5.915,9.327,92.00,25.650
2022-01-05T17:00,1.892,3.270,6.078,9.298,90.00,25.600
2022-01-05T17:30,1.949,2.860,5.852,9.760,91.00,25.550
2022-01-05T18:00,1.827,3.410,5.671,9.766,99.00,25.550
2022-01-05T18:30,1.966,3.310,5.875,8.603,94.00,25.500
2022-01-05T19:00,1.901,2.910,5.562,9.239,95.00,25.500
2022-01-05T19:30,1.817,2.940,5.563,9.645,91.00,25.500
2022-01-05T20:00,2.009,3.388,5.856,9.735,102.00,25.500
2022-01-05T20:30,1.951,3.310,5.771,7.828,92.00,25.500
2022-01-05T21:00,1.970,3.030,5.903,8.193,101.00,25.500
2022-01-05T21:30,1.935,3.500,6.086,8.943,94.00,25.500
2022-01-05T22:00,1.987,3.310,5.900,6.751,101.00,25.500
2022-01-05T22:30,1.920,3.050,5.822,8.808,94.00,25.500
2022-01-05T23:00,1.864,3.250,5.657,8.627,98.00,25.500
2022-01-05T23:30,2.047,3.240,5.829,8.144,105.00,25.450
2022-01-06T00:00,1.969,3.610,5.696,7.075,101.00,25.450
2022-01-06T00:30,1.894,2.940,5.838,7.896,106.00,25.400
2022-01-06T01:00,1.938,3.440,6.145,7.849,102.00,25.450
2022-01-06T01:30,2.029,3.310,5.791,7.823,106.00,25.450
2022-01-06T02:00,2.030,3.591,5.851,7.846,112.00,25.450
2022-01-06T02:30,2.063,3.450,5.797,7.943,112.00,25.400
2022-01-06T03:00,2.019,3.250,5.650,8.145,105.00,25.400
2022-01-06T03:30,2.080,3.214,5.859,8.151,109.00,25.400
2022-01-06T04:00,2.027,3.368,5.716,8.914,99.00,25.400
2022-01-06T04:30,2.087,3.720,5.715,8.476,104.00,25.400
2022-01-06T05:00,2.085,3.235,5.681,8.075,104.00,25.400
2022-01-06T05:30,2.243,3.640,5.876,8.559,104.00,25.350
2022-01-06T06:00,2.090,3.630,5.852,8.463,92.00,25.350
2022-01-06T06:30,2.449,3.410,5.867,9.247,90.00,25.350
2022-01-06T07:00,2.159,3.590,5.965,8.809,94.00,25.350
2022-01-06T07:30,2.446,4.030,5.917,7.889,95.00,25.350
2022-01-06T08:00,2.458,4.442,5.862,9.568,92.00,25.400
2022-01-06T08:30,2.528,4.220,6.088,8.556,94.00,25.400
2022-01-06T09:00,2.545,4.398,6.387,9.686,91.00,25.350
2022-01-06T09:30,2.626,4.620,6.238,9.271,87.00,25.350
2022-01-06T10:00,2.538,4.900,6.380,9.705,88.00,25.350
2022-01-06T10:30,2.705,4.571,6.478,9.649,83.00,25.350
2022-01-06T11:00,2.956,4.542,6.561,9.383,90.00,25.300
2022-01-06T11:30,2.746,4.216,6.394,9.258,91.00,25.350
2022-01-06T12:00,2.801,4.980,6.782,9.335,92.00,25.350
2022-01-06T12:30,2.794,4.517,6.398,9.769,87.00,25.300
2022-01-06T13:00,2.798,4.740,6.549,9.006,90.00,25.350
2022-01-06T13:30,2.809,3.964,6.342,8.919,88.00,25.300
2022-01-06T14:00,2.564,4.112,6.687,8.848,91.00,25.350
2022-01-06T14:30,2.463,4.620,5.913,8.518,87.00,25.350
2022-01-06T15:00,2.610,4.604,6.316,8.972,91.00,25.350
2022-01-06T15:30,2.599,4.030,6.490,9.425,92.00,25.400
2022-01-06T16:00,2.757,4.030,6.593,9.321,80.00,25.400
2022-01-06T16:30,2.385,3.920,6.149,9.185,95.00,25.400
2022-01-06T17:00,2.484,4.886,6.046,8.539,87.00,25.400
2022-01-06T17:30,2.498,3.747,6.197,9.329,81.00,25.400
2022-01-06T18:00,2.539,4.410,6.089,8.274,92.00,25.400
2022-01-06T18:30,2.527,4.540,5.976,8.507,94.00,25.350
2022-01-06T19:00,2.548,3.840,6.407,8.578,90.00,25.350
2022-01-06T19:30,2.427,4.230,6.172,7.781,85.00,25.350
2022-01-06T20:00,2.501,4.280,6.157,8.490,85.00,25.350
2022-01-06T20:30,2.319,4.000,5.885,9.814,91.00,25.350
2022-01-06T21:00,2.488,4.350,5.874,9.221,85.00,25.350
2022-01-06T21:30,2.364,3.740,6.145,8.836,87.00,25.350
2022-01-06T22:00,2.270,3.626,5.929,8.861,85.00,25.350
2022-01-06T22:30,2.463,4.590,6.095,9.190,90.00,25.350
2022-01-06T23:00,2.426,3.870,6.037,7.883,87.00,25.350
2022-01-06T23:30,2.622,4.406,6.295,8.834,87.00,25.350
2022-01-07T00:00,2.259,3.400,6.100,7.997,85.00,25.350
2022-01-07T00:30,2.207,3.440,5.996,8.419,81.00,25.300
2022-01-07T01:00,2.331,3.680,6.021,8.225,85.00,25.300
2022-01-07T01:30,2.218,4.240,5.817,7.558,87.00,25.300
2022-01-07T02:00,2.302,4.730,5.986,8.519,84.00,25.300
2022-01-07T02:30,2.323,4.140,5.957,7.871,87.00,25.300
2022-01-07T03:00,2.172,3.440,5.642,8.221,84.00,25.300
2022-01-07T03:30,2.296,4.500,5.892,7.841,88.00,25.300
2022-01-07T04:00,2.421,3.880,5.898,8.647,87.00,25.300
2022-01-07T04:30,2.335,4.260,5.683,7.872,81.00,25.300
2022-01-07T05:00,2.414,3.930,6.038,8.836,88.00,25.300
2022-01-07T05:30,2.356,4.170,5.991,7.305,81.00,25.300
2022-01-07T06:00,2.389,3.620,6.019,7.880,78.00,25.300
2022-01-07T06:30,2.489,3.930,6.318,7.535,80.00,25.300
2022-01-07T07:00,2.422,4.000,6.024,7.870,75.00,25.300
2022-01-07T07:30,2.573,3.870,6.435,7.827,83.00,25.300
2022-01-07T08:00,2.398,3.800,6.137,8.154,80.00,25.300
2022-01-07T08:30,2.475,3.911,6.009,8.489,84.00,25.300
2022-01-07T09:00,2.381,3.686,5.895,7.587,81.00,25.300
2022-01-07T09:30,2.634,4.601,6.149,8.251,71.00,25.300
2022-01-07T10:00,2.467,4.470,5.942,7.829,83.00,25.300
2022-01-07T10:30,2.677,4.400,6.078,8.580,80.00,25.300
2022-01-07T11:00,2.588,4.630,5.953,8.615,75.00,25.300
2022-01-07T11:30,2.776,4.830,6.397,8.555,85.00,25.300
2022-01-07T12:00,2.687,4.777,6.052,8.171,80.00,25.300
2022-01-07T12:30,2.743,4.095,6.177,8.493,83.00,25.300
2022-01-07T13:00,2.671,4.820,6.137,8.522,84.00,25.300
2022-01-07T13:30,2.549,4.160,6.102,8.726,85.00,25.300
2022-01-07T14:00,2.740,4.660,6.280,7.841,94.00,25.300
2022-01-07T14:30,2.406,3.920,5.995,8.519,73.00,25.350
2022-01-07T15:00,2.612,4.220,6.100,8.319,77.00,25.350
2022-01-07T15:30,2.470,4.400,6.012,7.883,87.00,25.300
2022-01-07T16:00,2.639,4.173,6.118,8.176,77.00,25.300
2022-01-07T16:30,2.438,4.320,6.096,7.614,85.00,25.300
2022-01-07T17:00,2.435,4.078,6.057,8.678,80.00,25.300
2022-01-07T17:30,2.360,4.415,5.638,8.857,88.00,25.300
2022-01-07T18:00,2.469,3.630,6.099,8.261,83.00,25.300
2022-01-07T18:30,2.292,3.580,5.804,8.857,92.00,25.300
2022-01-07T19:00,2.361,3.890,5.890,8.500,85.00,25.300
2022-01-07T19:30,2.263,3.520,5.813,7.608,91.00,25.300
2022-01-07T20:00,2.196,3.980,5.516,8.569,78.00,25.300
2022-01-07T20:30,2.281,3.620,5.855,8.724,91.00,25.300
2022-01-07T21:00,2.251,4.070,5.898,8.410,88.00,25.300
2022-01-07T21:30,2.197,3.420,5.901,8.920,90.00,25.300
2022-01-07T22:00,2.082,3.400,5.874,8.766,94.00,25.300
2022-01-07T22:30,2.013,3.360,5.804,8.348,91.00,25.300
2022-01-07T23:00,2.048,3.390,5.672,7.588,95.00,25.300
2022-01-07T23:30,2.070,4.150,5.556,8.542,84.00,25.300
2022-01-08T00:00,2.038,2.980,5.896,8.498,90.00,25.300
2022-01-08T00:30,2.006,3.320,5.669,8.570,90.00,25.300
2022-01-08T01:00,1.987,3.140,5.884,8.373,87.00,25.300
2022-01-08T01:30,1.949,3.200,5.742,8.832,92.00,25.300
2022-01-08T02:00,1.893,3.380,5.608,8.853,90.00,25.350
2022-01-08T02:30,1.968,3.410,5.645,8.204,94.00,25.300
2022-01-08T03:00,2.054,3.290,6.076,7.588,88.00,25.300
2022-01-08T03:30,2.014,3.280,5.638,8.174,81.00,25.300
2022-01-08T04:00,1.821,2.560,5.689,8.236,85.00,25.250
2022-01-08T04:30,1.998,3.230,5.861,8.134,85.00,25.300
2022-01-08T05:00,1.960,2.970,5.971,8.250,83.00,25.300
2022-01-08T05:30,1.835,3.090,5.735,7.579,90.00,25.250
2022-01-08T06:00,2.110,3.590,6.276,8.189,83.00,25.250
2022-01-08T06:30,1.989,3.480,5.899,8.165,87.00,25.250
2022-01-08T07:00,1.824,3.390,5.993,7.853,88.00,25.250
2022-01-08T07:30,1.856,3.100,5.900,7.880,85.00,25.250
2022-01-08T08:00,1.740,2.740,5.766,8.515,90.00,25.300
2022-01-08T08:30,1.776,2.960,5.754,7.884,92.00,25.300
2022-01-08T09:00,1.645,2.960,5.563,8.553,87.00,25.300
2022-01-08T09:30,1.755,3.550,5.959,7.950,85.00,25.300
2022-01-08T10:00,1.701,2.980,5.497,8.033,83.00,25.350
2022-01-08T10:30,1.742,3.110,5.588,8.152,90.00,25.350
2022-01-08T11:00,1.617,2.500,5.676,8.411,90.00,25.350
2022-01-08T11:30,1.717,2.858,5.696,7.369,91.00,25.350
2022-01-08T12:00,1.619,3.150,5.621,7.821,91.00,25.350
2022-01-08T12:30,1.762,3.390,5.721,7.810,90.00,25.400
2022-01-08T13:00,1.543,2.480,5.409,8.085,91.00,25.350
2022-01-08T13:30,1.634,2.690,5.879,8.174,87.00,25.400
2022-01-08T14:00,1.657,3.430,5.969,7.559,87.00,25.400
2022-01-08T14:30,1.592,2.390,5.608,8.268,90.00,25.400
2022-01-08T15:00,1.594,2.330,5.791,7.553,95.00,25.400
2022-01-08T15:30,1.709,3.530,5.921,7.871,91.00,25.400
2022-01-08T16:00,1.717,2.840,5.881,8.165,90.00,25.450
2022-01-08T16:30,1.665,2.700,6.026,8.049,90.00,25.450
2022-01-08T17:00,1.669,2.950,6.019,8.154,85.00,25.500
2022-01-08T17:30,1.626,2.540,6.069,8.209,97.00,25.500
2022-01-08T18:00,1.614,2.970,5.669,7.634,88.00,25.500
2022-01-08T18:30,1.626,3.130,5.690,7.886,81.00,25.500
2022-01-08T19:00,1.606,2.670,5.953,8.479,88.00,25.500
2022-01-08T19:30,1.645,2.960,6.376,8.401,90.00,25.500
2022-01-08T20:00,1.708,2.900,6.200,8.312,87.00,25.450
2022-01-08T20:30,1.575,2.960,5.779,8.198,92.00,25.450
2022-01-08T21:00,1.632,3.160,5.855,7.403,88.00,25.450
2022-01-08T21:30,1.618,3.190,5.683,8.458,92.00,25.450
2022-01-08T22:00,1.527,2.790,6.045,8.169,94.00,25.450
2022-01-08T22:30,1.608,2.540,6.221,8.150,90.00,25.450
2022-01-08T23:00,1.488,2.240,5.936,8.177,95.00,25.450
2022-01-08T23:30,1.559,2.190,6.048,7.908,94.00,25.450
2022-01-09T00:00,1.591,2.280,5.867,7.871,90.00,25.450
2022-01-09T00:30,1.552,2.500,5.889,8.197,88.00,25.450
2022-01-09T01:00,1.488,2.580,5.913,7.949,90.00,25.450
2022-01-09T01:30,1.521,2.660,5.870,8.067,88.00,25.450
2022-01-09T02:00,1.443,2.240,5.833,8.482,85.00,25.450
2022-01-09T02:30,1.441,2.630,6.135,7.524,91.00,25.450
2022-01-09T03:00,1.443,2.410,5.943,7.891,83.00,25.450
2022-01-09T03:30,1.493,2.250,6.142,8.416,83.00,25.450
2022-01-09T04:00,1.554,2.850,6.325,8.146,87.00,25.450
2022-01-09T04:30,1.441,2.370,6.265,7.896,84.00,25.450
2022-01-09T05:00,1.503,2.480,6.301,8.161,83.00,25.400
2022-01-09T05:30,1.546,2.610,6.577,8.187,94.00,25.450
2022-01-09T06:00,1.426,2.560,6.224,8.158,84.00,25.450
2022-01-09T06:30,1.306,2.070,5.834,8.638,91.00,25.450
